SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,host,label,status,st_rad,st_mass
15.809977382707421,14.653902289086265,8.0032e-05,3.532706948730317,0.01932808964568755,2063.0452685982455,0.12386567733299865,0.9980274221926919,0.9981819639016427,0.00018252605096683657,0.9983145991016551,0.9980824875016334,0.44514567017698814,0.039941485972111924,9.16838800284783,22.0,17.0,5.0,2.9591516307891176e-06,0.0013318115563995731,0.0002869057004716291,0.31934619054166635,8.057336331432717,70.64250683784485,EPIC_203776696,1,Success,2.192,1.691
,,,,,,,,,,,,,,,,,,,,,,,83.73000597953796,EPIC_201357643,1,"TLS: Required feature(s) not computable: ['depth_mean_odd', 'odd_even_mismatch', 'depth_consistency_std']",,
7.922622305219555,6.16193430741035,0.00160064,14.411461231408445,0.03873438511495131,2065.8442529260865,0.054213526385796816,0.9996430441787996,0.999636533348682,6.319993433042477e-05,0.9996634531434316,0.9996257654307819,0.2762668853198636,0.016990821651581486,5.567281952170877,6.0,3.0,3.0,2.9545479746554688e-08,7.47688990889416e-05,-8.332823841827874e-06,,18.438996885483768,90.2889609336853,EPIC_204750116,1,Success,1.051,0.823
8.331992938246035,6.440299731988998,0.000880352,16.999384113906707,0.08047628710159849,3347.271016829688,0.12555115145870102,0.99977856077674,0.9998013514787827,5.1544597361945005e-05,0.9998931453813485,0.999709557576217,1.4111453563052794,0.013382412779896394,7.964803086706721,4.0,4.0,0.0,1.2292357427583651e-08,0.0001328591565986175,-1.348589820393542e-05,-1.762638602169824,7.963117415976934,99.60343313217163,EPIC_212628254,1,Success,1.09,1.0
,,,,,,,,,,,,,,,,,,,,,,,45.19804096221924,EPIC_216468514,1,"TLS: Required feature(s) not computable: ['depth_mean_even', 'odd_even_mismatch']",,
6.957732257897492,6.079322444496933,0.010404162,25.339646059634536,0.09296436771610139,2081.8588036582514,0.048460071918260496,0.9984811581841659,0.9985018893312073,0.00023285753994804282,0.9987954211966749,0.9982083574657397,1.0408040788428348,0.03504801447380145,8.042318892862335,3.0,2.0,1.0,2.491756416690545e-07,0.0002935318654676,-1.5739318397489654e-05,,20.604202979069928,163.9853732585907,EPIC_204890128,1,Success,0.807,0.851
8.152113471602805,6.464067959706007,0.001120448,0.7365272024378455,0.0011377326807889276,2469.1328554235806,0.002207834927793849,0.999769760817719,0.9994574360955925,0.00010216709299626191,0.9994429066332674,0.9994690596654525,0.08918302153530484,0.013645729686234986,3.5080232426484392,110.0,9.0,101.0,2.127862136595056e-07,0.0003065012789887857,0.00013109246085918347,,452.8281295996736,172.38572812080383,EPIC_216405287,1,Success,0.910685,0.971461
32.26653576068348,31.09374307306345,8.0032e-05,1.9649999905672542,0.003123376628123231,2750.2875245411965,0.04145396367154338,0.998779103967825,0.9987006410938503,4.8226952322446706e-05,0.9987131946045952,0.9986862942244276,0.1960757486363648,0.031422916255840115,27.48927978998811,35.0,28.0,7.0,1.0316612176262394e-07,0.0002777464191076302,-9.651780059849457e-05,-0.7523291902905599,24.093693714829254,177.11051988601685,EPIC_228894622,1,Success,0.69,0.71
8.16414102136851,6.040360138559481,0.001120448,18.677792415823177,0.04746766284258008,2989.3543471742255,0.038200599753095234,0.9986055039413188,0.9983417086216626,0.0005084684320617494,0.9975303708693464,0.9996939382088564,3.0376678649029834,0.033582714116915276,7.132479035699598,5.0,5.0,0.0,4.2900960482784495e-07,0.001267024311558824,-1.1246313330381952e-05,,26.141094914626464,125.55220890045166,EPIC_247422570,1,Success,0.977,0.893
9.43284292153563,6.629157796175845,8.0032e-05,0.4922793936762706,0.0006912406064224497,2749.684675453261,0.034273197915178404,0.9993167713025859,0.9993756970385779,9.217054202137763e-05,0.9993747592677502,0.999376592183459,0.0070251832261912246,0.023506620536216147,8.519484569326904,141.0,88.0,53.0,7.617010331827457e-07,0.0009797648031158901,0.00025181489767045484,-0.5062116740266256,29.157383380907778,97.5543520450592,EPIC_201427874,1,Success,0.762201,0.826112
21.489075249613567,15.373052706369121,8.0032e-05,13.026457044192389,0.05266249533666656,2072.746184419529,0.07642650457577119,0.9926882635773919,0.9934242880943203,0.00024143540076805185,0.9928809251722818,0.9937865300423457,1.891759568863206,0.07689841891602374,15.976683917461548,6.0,4.0,2.0,1.352033775298776e-06,0.0006421259861098803,2.2856592760467365e-05,-0.7698553163133036,12.988795825317583,36.93588829040527,EPIC_202900527,0,Success,1.76,
8.377094419101283,7.1046833101537,0.00080032,29.837458638172112,0.09572498359758086,2389.2328029290675,0.050917322854425226,0.9991312631617013,0.9993573163312671,0.00018802365968711277,0.9991329932106143,0.9998059625725728,10.558121385878595,0.026506431634115993,5.984085867517307,3.0,2.0,1.0,3.363510120267139e-08,0.0003364846809792432,-3.0454770454380053e-06,7.88820900131276,19.622619712710737,91.02441215515137,EPIC_212697709,1,Success,1.1,1.06
13.675068882125625,11.324322876370358,8.0032e-05,12.01099379464306,0.07768357246218915,2150.7594050015805,0.15386811430416075,0.9973973234000499,0.9978241104490675,0.0006138603066856471,0.9981064371867265,0.997555900048291,0.3456343310993732,0.04587934938738355,16.555112480333875,6.0,6.0,0.0,6.33065349222321e-07,0.00190638014273189,2.1639165007414363e-05,-1.7450836996499384,6.482157319666842,35.723296880722046,EPIC_206432863,0,Success,1.726,
7.207895466522443,6.183501689404837,0.006722689,19.80221710943734,0.08383462377491924,2155.219098800041,0.08921601395892463,0.9989589518394791,0.9991780565615859,0.00017674837987729825,0.9992640476356235,0.9990060744135109,0.6544632691059024,0.02901633505150587,6.579123505839219,3.0,3.0,0.0,1.842659481759232e-07,0.0005361805870876889,-1.0038103509968366e-05,2.1702349651015567,11.197081191044955,48.32750201225281,EPIC_206155547,0,Success,1.43,
6.499704915212071,5.6086753321339256,0.022328932,6.910140587431269,0.03763771974351959,2306.6721137399654,0.02021889109606585,0.9992237537813061,0.9985874046520268,0.00015579986066218226,0.9987269039334926,0.9984944051310496,0.6849238518239182,0.025055720491909083,7.853772851097512,11.0,5.0,6.0,1.599705091876995e-07,0.00034837907932563493,-3.239259406040418e-06,-0.6453583708437934,49.420304458523596,24.513643980026245,EPIC_211744153,0,Success,2.82645,
6.34126583666251,4.667254413899678,0.030332133,1.7275503702866541,0.0018757264183494327,2750.600056399259,0.004615251843810853,0.9997349389556403,0.9995410258494604,0.0002519366316282198,0.999503738328316,0.99956588419689,0.1144852495683105,0.014641315501892136,2.677914552779106,40.0,5.0,35.0,1.4594578539111984e-07,0.000563347434343023,6.714028601340072e-05,,216.61546818865483,83.96691298484802,EPIC_228968232,0,Success,0.78,0.84
9.805447027419243,7.347070146293665,8.0032e-05,1.9611456108060146,0.005242291610566108,2230.681750785967,0.022775447957896624,0.9722652925452093,0.9718419108781542,0.006253171382037952,0.9844502586765523,0.9592335630797564,1.6204842142401803,0.14976796938618736,6.973230976046147,36.0,18.0,18.0,0.00028618744038720525,0.026529959328964143,0.004370147137138236,0.7437328975886243,42.68918417510681,101.72597980499268,EPIC_210483889,0,Success,,
6.5389775139320845,5.510447270577272,0.021048419,23.380541136154367,0.10754742644223292,2232.6190614375537,0.08201716450362682,0.9989830134217467,0.9991754833086722,0.0001279486302671569,0.9990398622443519,0.9995371394801925,2.1071823648167083,0.028679049760450256,6.942827051391556,3.0,3.0,0.0,1.5380461503479556e-07,0.0003186481442302355,-1.604108387986969e-05,,12.180170083514303,93.39060592651367,EPIC_211152484,0,Success,,
9.962789698431486,8.04536266910702,8.0032e-05,24.075592587021255,0.052156356464553966,2559.6223596374016,0.05532830158590274,0.9982968780961994,0.9984485344628281,0.0003794710012066759,0.9977478710430088,0.9993243637376026,1.9890274309271434,0.03711333776014697,8.464345241671818,4.0,4.0,0.0,3.0027846049917474e-07,0.0009016507409866287,-6.111906036609938e-05,,18.04315060252199,198.85366702079773,EPIC_220459477,1,Success,0.761,0.927
9.376343011507137,8.99374490960285,8.0032e-05,3.0661662108664918,0.016938519405705676,3264.4420958703586,0.18755504959106575,0.9972233498997712,0.9973775058645528,0.00010416044389656351,0.9971364252410584,0.9976162229525225,1.6538526839596135,0.04738792851096164,14.098775479321803,26.0,26.0,0.0,7.173781579813102e-06,0.0012425749723081055,0.0017826857927339956,1.0250661352400656,5.3169634839161075,27.901255130767822,EPIC_212154158,0,Success,2.97485,1.4
16.938933932397138,16.828317964925297,8.0032e-05,1.051106374098695,0.0014413626576768035,3263.03147044379,0.0716459717915456,0.8407776972232562,0.8600449360777741,0.002342407723942153,0.8668852594377596,0.8529803398207398,2.1385976455161315,0.3588468160241797,21.26067318457948,76.0,76.0,0.0,0.009721064651402277,0.016075463847747218,0.11371786015470109,,11.735170536446965,166.9731810092926,EPIC_211600389,0,Success,1.57514,1.37
19.496257922147915,19.561882687264923,8.0032e-05,0.9087260904193633,0.000990614872928286,3262.7822175655483,0.06126803884714151,0.8730855704121625,0.8870477505904626,0.001989900874990982,0.8865230691888233,0.8875856592543281,0.18879742414799097,0.320377971978667,20.881714054214374,88.0,88.0,0.0,0.006170694689518437,0.014137086796843551,0.09160776156922479,,14.250261422443046,221.57035899162292,EPIC_251345849,0,Success,1.23632,1.14
18.752220282738293,17.220362183583514,8.0032e-05,0.7432397900182937,0.0009670025172921481,3263.1953183039955,0.045974361436458014,0.7165358204543661,0.738657702641378,0.007103750542483692,0.7108008373159512,0.7696413589727203,3.069693165877143,0.4788023132854846,21.71117915996088,107.0,104.0,3.0,0.029303582466585414,0.0585164262828687,0.2015409539898394,,15.585552426752095,274.8395128250122,EPIC_212225806,0,Success,,
,,,,,,,,,,,,,,,,,,,,,,,308.9821288585663,EPIC_246048459,0,"TLS: Required feature(s) not computable: ['depth_mean_odd', 'odd_even_mismatch']",,
25.31658962616822,18.553096256038142,8.0032e-05,9.048315116967313,0.030587844184155166,3271.413724500273,0.048050513398156434,0.9734927306947301,0.9730994988319365,0.005519671013910136,0.978719192934243,0.9674798047296301,0.7962023891063682,0.14641637220829182,20.694883685106547,8.0,4.0,4.0,7.979722125273958e-06,0.009230683117708567,-0.001109648051236034,,20.2597779263703,168.09353184700012,EPIC_211453223,0,Success,1.05773,0.81
20.499137437007285,14.627003347886575,8.0032e-05,0.876914505274207,0.0005181931751311875,2905.85424675966,0.021038233399307806,0.9996097481244153,0.9995471257639672,4.941056332053439e-05,0.9995421522316005,0.9995514776047877,0.0666884064274071,0.017765590459625752,8.146251961341587,90.0,45.0,45.0,1.409874613724465e-07,0.0003314561351738179,0.0001453386540135604,,47.513958475111515,209.1253170967102,EPIC_246163416,0,Success,0.515,0.512
22.848277077097215,17.148247414567766,8.0032e-05,0.6231733689855052,0.0005101900693477157,2144.287115015414,0.022179832214009015,0.9989254066038157,0.999207054212312,8.549376644813225e-05,0.9987632858194891,0.9994204044011692,2.709531724853533,0.029480118879747906,9.553441377545038,111.0,105.0,6.0,1.0562584591527627e-06,0.0009654139858065697,0.00033294181689724756,,45.03755470128777,887.5744659900665,EPIC_206215704,1,Success,0.25,
29.15782867180331,16.428195814436222,8.0032e-05,14.346845126725388,0.028195447086044823,3272.007378970188,0.06139387902854942,0.9864866943472494,0.9849175480902572,0.0012635889801107477,0.9846189957562929,0.9858132050921506,0.5273415572149587,0.10454131215295706,10.676014283856404,5.0,4.0,1.0,1.5511673809029512e-05,0.0037452345221631557,-0.0002060157099230686,3.9546068852467866,16.068160376191784,327.04781699180603,EPIC_211852187,0,Success,0.424653,0.419009
4.575568262247341,3.9636446139024035,,14.360158740725671,0.14535750753066523,2238.2338691747955,0.11358474901062911,0.9995632018975988,0.9996505010286495,5.063925405254252e-05,0.9997046495768301,0.9995783029644083,0.884279996905114,0.01879522453489017,5.645611954530147,5.0,5.0,0.0,1.0606385842248128e-07,0.0001493182482182891,4.9536022377338895e-06,-0.9617074724304646,8.800153282938197,15.609442234039307,EPIC_210789323,0,Success,3.9,
24.465309792659305,24.321496227565657,8.0032e-05,1.2583746312960058,0.0025733716234846993,3263.426689955166,0.059823806433726326,0.9280804167191934,0.9197580961012518,0.0055675421876420494,0.91777067370325,0.9215983020253274,0.24290712862896158,0.24117413414035996,32.58949380771718,63.0,40.0,23.0,0.00031032111150123794,0.029846038928523822,0.03492516133082413,0.983254066755034,15.51356344647401,163.241614818573,EPIC_211858408,0,Success,1.49352,1.42
,,,,,,,,,,,,,,,,,,,,,,,548.6954219341278,EPIC_205990339,0,"TLS: Required feature(s) not computable: ['depth_mean_odd', 'odd_even_mismatch']",,
42.45599956828802,37.34248857775225,8.0032e-05,1.240871478645067,0.000599260857553352,3262.734599974157,0.04421564344967125,0.6957590157872255,0.6749739233997316,0.002340873518142158,0.6740000346803076,0.6759965065551268,0.3023220918359407,0.49603920810968294,44.50745874753079,167.0,90.0,77.0,0.00928803563774451,0.022905024706161962,0.19161645416212614,0.9616710498683717,15.73558499898747,832.3178207874298,EPIC_211540348,0,Success,1.48463,1.76
28.979144361852637,28.388228131460743,8.0032e-05,0.6308385109781718,0.0010630756086750792,2061.7986433518936,0.030022159614322294,0.9589440916822307,0.9504238678483249,0.001133230193064244,0.9494914827775915,0.9514145269859791,0.6075258533328889,0.18221955397814996,21.05893872837004,122.0,32.0,90.0,0.0001583854133758326,0.006174848398092566,0.040041172971649,,31.941209559913183,155.0825810432434,EPIC_202963882,0,Success,,
18.99439059946362,17.052522558820264,8.0032e-05,0.694784903893899,0.000877748501939557,3262.877099876939,0.028446454014590172,0.9180535808683015,0.9242760387968546,0.003666082933174628,0.9214422432987702,0.925355579938982,0.32877381840380476,0.25743769435100444,13.779218017315616,114.0,58.0,56.0,0.00168967451430815,0.027920055806338006,0.057849943410013815,,32.27304114591689,201.58510184288025,EPIC_211490299,0,Success,,
