host,ra,dec,last_verified_unknown_utc,newly_flagged_in_archive_or_exofop,exofop_has_target_page,exofop_note,exofop_code,arxiv_status,arxiv_links,arxiv_code,ads_status,ads_links,ads_code,vsx_status,vsx_detail,vsx_code,blending_status,n_gaia_neighbors_tier1_21as,n_gaia_neighbors_tier2_63as,blend_code,plausibility_verdict,period_days,epoch_bjd,transit_depth_ppm,transit_duration_hours,planet_radius_earth,semi_major_axis_au,equilibrium_temp_k,insolation_flux_earth,rough_hz_flag,stellar_spectral_type_rough,stellar_mass_was_defaulted_to_solar,radius_plausible,predicted_probability,SDE,FAP,distinct_transit_count,period,duration,T0,st_rad,st_teff,st_mass,confidence_tier,supporting_evidence,doubting_evidence,stellar_mass_status,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup,predicted_probability_dup.1,SDE_dup.1,FAP_dup.1,distinct_transit_count_dup.1,period_dup.1,duration_dup.1,T0_dup.1,st_rad_dup.1,st_teff_dup.1,st_mass_dup.1,predicted_probability_dup.2,SDE_dup.2,FAP_dup.2,distinct_transit_count_dup.2,period_dup.2,duration_dup.2,T0_dup.2,st_rad_dup.2,st_teff_dup.2,st_mass_dup.2,predicted_probability_dup.3,SDE_dup.3,FAP_dup.3,distinct_transit_count_dup.3,period_dup.3,duration_dup.3,T0_dup.3,st_rad_dup.3,st_teff_dup.3,st_mass_dup.3,predicted_probability_dup.4,SDE_dup.4,FAP_dup.4,distinct_transit_count_dup.4,period_dup.4,duration_dup.4,T0_dup.4,st_rad_dup.4,st_teff_dup.4,st_mass_dup.4,predicted_probability_dup.5,SDE_dup.5,FAP_dup.5,distinct_transit_count_dup.5,period_dup.5,duration_dup.5,T0_dup.5,st_rad_dup.5,st_teff_dup.5,st_mass_dup.5,predicted_probability_dup.6,SDE_dup.6,FAP_dup.6,distinct_transit_count_dup.6,period_dup.6,duration_dup.6,T0_dup.6,st_rad_dup.6,st_teff_dup.6,st_mass_dup.6,predicted_probability_dup.7,SDE_dup.7,FAP_dup.7,distinct_transit_count_dup.7,period_dup.7,duration_dup.7,T0_dup.7,st_rad_dup.7,st_teff_dup.7,st_mass_dup.7,rv_status,rv_detail,rv_code,planet_radius_earth_p16,planet_radius_earth_p84,semi_major_axis_au_p16,semi_major_axis_au_p84,equilibrium_temp_k_p16,equilibrium_temp_k_p84,uncertainty_fallbacks_used,predicted_probability_dup.8,SDE_dup.8,FAP_dup.8,distinct_transit_count_dup.8,period_dup.8,duration_dup.8,T0_dup.8,st_rad_dup.8,st_teff_dup.8,st_mass_dup.8,predicted_probability_dup,SDE_dup,FAP_dup,distinct_transit_count_dup,period_dup,duration_dup,T0_dup,st_rad_dup,st_teff_dup,st_mass_dup
TIC_394633233,351.780919815094,-66.5808884427135,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 14.0"", G=19.46, +13.5 mag vs target",1.0,9.0,HIT,Likely NOT a planet -- derived radius (91.9 R_earth) exceeds the 22.4 R_earth (2 Jupiter radii) plausibility ceiling; probably a blended/grazing eclipsing binary,10.49179822146916,1327.963736474805,466.11081719460935,1.9229314939019568,91.93275049276032,0.0937935851740882,4049.2116954204334,44796.3697280998,False,K,True,False,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,Low,high classifier probability (0.945); moderate detection: SDE=7.5 across 3 distinct transits; no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,derived radius (91.9 R_earth) exceeds the planetary plausibility ceiling; a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars,DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,0.9445090638592284,7.477312877114227,0.004001601,3.0,10.49179822146916,0.0801221455792482,1327.963736474805,39.0388,4116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_230953185,287.218017715228,-55.7204250809076,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"UNKNOWN (Gaia did not match the target star itself -- risk can't be properly assessed) -- nearest neighbor at 2.1"", G=6.14",4.0,22.0,AMBIGUOUS,Likely NOT a planet -- derived radius (24.2 R_earth) exceeds the 22.4 R_earth (2 Jupiter radii) plausibility ceiling; probably a blended/grazing eclipsing binary,5.216428453819632,2039.018441867167,514.0150501450336,2.4815233135532617,24.222076042066455,0.0588647567514089,2954.5851383796635,12698.339267936355,False,K,True,False,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,Low,high classifier probability (0.942); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.6, only 5 distinct transits observed; derived radius (24.2 R_earth) exceeds the planetary plausibility ceiling; Gaia did not match the target star, so blend risk is unverified; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars",DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,0.9418982718412264,6.579470311591825,0.019527811,5.0,5.216428453819632,0.1033968047313859,2039.018441867167,9.79477,4750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_160702612,227.140958503464,-43.5503200084294,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,VSX match: Gaia DR3 6003613867427945088,"type=RS, period=--",HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 7.6"", G=20.70, +11.7 mag vs target",11.0,49.0,HIT,Likely NOT a planet -- derived radius (57.3 R_earth) exceeds the 22.4 R_earth (2 Jupiter radii) plausibility ceiling; probably a blended/grazing eclipsing binary,1.808509965788895,2335.157172399895,77.09414824841332,0.5601232889057977,57.32240229179641,0.0290505117845128,8685.01275673325,948075.0834567954,False,K,True,False,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,Low,high classifier probability (0.938); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.9, only 15 distinct transits observed; derived radius (57.3 R_earth) exceeds the planetary plausibility ceiling; a moderate-distance Gaia source is a mild contamination concern; matches a known AAVSO variable star -- likely false positive; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars",DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,0.9383629981877496,6.924259525104718,0.010804322,15.0,1.808509965788895,0.0233384703710749,2335.157172399895,59.8528,3968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_352352778,300.750837169562,-68.8595622941991,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 5.8"", G=17.07, +8.0 mag vs target",3.0,22.0,HIT,Likely NOT a planet -- derived radius (30.6 R_earth) exceeds the 22.4 R_earth (2 Jupiter radii) plausibility ceiling; probably a blended/grazing eclipsing binary,3.6551236010115535,1658.4511397364497,260.3450839447907,2.85977024317584,30.584134115081596,0.0464381127846748,4365.5420405159675,60522.04438029235,False,K,True,False,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,Low,high classifier probability (0.937); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.0, only 7 distinct transits observed; derived radius (30.6 R_earth) exceeds the planetary plausibility ceiling; a moderate-distance Gaia source is a mild contamination concern; stellar mass was missing from the TIC catalog and defaulted to solar -- semi-major axis/temperature estimates are less reliable for non-solar-type stars",DEFAULTED TO SOLAR -- Teq/insolation/semi-major axis degraded,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,0.9367633778755602,5.975223377568131,0.05962385,7.0,3.6551236010115535,0.11915709346566,1658.4511397364497,17.3777,4680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_69511960,241.238821737547,-37.2443205594986,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,VSX match: Gaia DR3 5998547008616360704,"type=VAR, period=0.0289338",HIT,"HIGH (bright-enough source within 1 TESS pixel) -- nearest neighbor at 8.0"", G=20.37, +3.8 mag vs target",13.0,49.0,HIT,Likely false positive -- matches a known variable star (VSX),5.765867297124637,4154.187276509517,39801.125301599626,0.7266873115500864,7.6521991752263245,0.0437533572077937,422.2798567939056,5.2986148537443185,False,M,False,True,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,Low,high classifier probability (0.937); moderate detection: SDE=7.0 across 4 distinct transits; physically plausible derived radius (7.7 R_earth); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"a bright, nearby Gaia source poses a real contamination risk; matches a known AAVSO variable star -- likely false positive",real TIC catalog value,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,0.9365263813238728,7.024522849097206,0.008963585,4.0,5.765867297124637,0.0302786379812536,4154.187276509517,0.351649,3089.0,0.336113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_234289408,336.343320110331,-62.9575246769381,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"HIGH (bright-enough source within 1 TESS pixel) -- nearest neighbor at 4.6"", G=13.89, +2.3 mag vs target",4.0,9.0,HIT,"Ambiguous -- physically plausible radius, but a bright enough nearby source makes contamination a real concern",4.6747747544346865,2038.735833988594,907.5252700041505,1.4043767731685497,2.2160916613904194,0.048582477358885,806.68604492289,70.56332978189076,False,K,False,True,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,Low,high classifier probability (0.936); physically plausible derived radius (2.2 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=5.7, only 5 distinct transits observed; a bright, nearby Gaia source poses a real contamination risk",real TIC catalog value,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,0.9361254022085538,5.688860526285564,0.094117647,5.0,4.6747747544346865,0.0585156988820229,2038.735833988594,0.674418,4490.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_447605389,253.935506907639,-64.6504428538491,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,VSX match: Gaia DR3 5817538017110112768,"type=ROT, period=9.2631",HIT,"LOW-MODERATE (source within 1 pixel, but too faint to meaningfully dilute the aperture) -- nearest neighbor at 5.1"", G=20.23, +6.6 mag vs target",7.0,49.0,HIT,Likely false positive -- matches a known variable star (VSX),0.4416233503072058,4074.819414033287,958.489839647192,0.3704479343795736,2.30832555594527,0.0100289984901152,1746.860967209897,1551.651742718797,False,K,False,True,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,Low,high classifier probability (0.936); physically plausible derived radius (2.3 R_earth); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.8, only 51 distinct transits observed; a moderate-distance Gaia source is a mild contamination concern; matches a known AAVSO variable star -- likely false positive",real TIC catalog value,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,0.9356334504117216,6.760918640974084,0.014085634,51.0,0.4416233503072058,0.0154353305991489,4074.819414033287,0.683556,4388.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_406280054,326.398044685358,-62.6276414858972,2026-07-29 03:37:28 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"HIGH (bright-enough source within 1 TESS pixel) -- nearest neighbor at 1.7"", G=17.78, +2.9 mag vs target",1.0,10.0,HIT,"Ambiguous -- physically plausible radius, but a bright enough nearby source makes contamination a real concern",1.951661432718532,1326.696321358834,20278.797875985965,0.5492570574612696,2.7959075806806593,0.0237634115561036,4114.120489261741,47738.516253593785,False,O,False,True,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,Low,high classifier probability (0.931); physically plausible derived radius (2.8 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-29 03:37:28 UTC,"marginal detection statistics: SDE=6.6, only 14 distinct transits observed; a bright, nearby Gaia source poses a real contamination risk",real TIC catalog value,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,,,,,,,,,,,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47,0.9309757890033248,6.56341048311033,0.020328131,14.0,1.951661432718532,0.0228857107275529,1326.696321358834,0.18,31000.0,0.47
TIC_327710327,331.03231882554,-69.9278101186791,2026-07-29 03:37:28 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,VSX match: Gaia DR3 6395797879656439808,"type=ROT, period=--",HIT,"UNKNOWN (Gaia did not match the target star itself -- risk can't be properly assessed) -- nearest neighbor at 5.3"", G=20.07",3.0,11.0,AMBIGUOUS,Likely false positive -- matches a known variable star (VSX),4.253173930048091,1326.9906467641188,5967.243579777181,0.6795521644491912,2.9530742709030102,0.0356718473243351,527.654498854182,12.916934924028697,False,M,False,True,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,Low,high classifier probability (0.927); moderate detection: SDE=7.1 across 7 distinct transits; physically plausible derived radius (3.0 R_earth); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-29 03:37:28 UTC,"Gaia did not match the target star, so blend risk is unverified; matches a known AAVSO variable star -- likely false positive",real TIC catalog value,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,,,,,,,,,,,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758,0.926947772648014,7.053827994527076,0.008563425,7.0,4.253173930048091,0.0283146735187163,1326.9906467641188,0.350476,3491.0,0.334758
TIC_273366457,340.020650170207,-72.4144484838855,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 30.7"", G=19.12, +3.6 mag vs target",0.0,7.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.750734642095626,1326.6484487607984,22498.231269262986,0.39716793780012,2.9449362420806926,0.0221030744453367,4265.844871690266,55179.92717678577,False,O,False,True,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,Medium,high classifier probability (0.926); physically plausible derived radius (2.9 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.5, only 15 distinct transits observed; a moderate-distance Gaia source is a mild contamination concern",real TIC catalog value,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,0.9260863882327912,6.452722328658594,0.023769508,15.0,1.750734642095626,0.016548664075005,1326.6484487607984,0.18,31000.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC_465765802,282.668400401676,-70.3226742784497,2026-07-15 01:12:40 UTC,False,False,,NO_HIT,No arXiv match,,NO_HIT,SKIPPED: no ADS_API_KEY,,SKIPPED,No VSX match within 1 TESS pixel,,NO_HIT,"MODERATE (source within 3 TESS pixels) -- nearest neighbor at 27.0"", G=16.37, +1.0 mag vs target",0.0,14.0,HIT,"Physically plausible, low-to-moderate contamination risk",1.0518619046094306,3097.9488343361886,5968.982449177207,0.4292662441556591,3.2945754720889884,0.0146770988239052,876.0241171941243,98.1352742616216,False,M,False,True,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,Medium,high classifier probability (0.926); physically plausible derived radius (3.3 R_earth); no known variable-star match (VSX); not previously flagged by ExoFOP or the TOI catalog as of 2026-07-15 01:12:40 UTC,"marginal detection statistics: SDE=6.7, only 19 distinct transits observed; a moderate-distance Gaia source is a mild contamination concern",real TIC catalog value,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,0.9257082519415208,6.726023440981028,0.014885954,19.0,1.0518619046094306,0.0178860935064858,3097.9488343361886,0.390949,3520.0,0.381227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
