SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,depth_duration_ratio,elapsed_s,label,is_synthetic,synthetic_kind,source_file,source_split,st_rad,st_teff,injected_period,injected_depth_ppm,injected_duration,status
12.069201496442568,11.07770927737515,8.0032e-05,1.5068965718545853,0.0083716982008476,2037.5277228530415,0.0889849469536316,0.9995771050901076,0.9996033119226388,3.51649209866035e-05,0.9996182782617815,0.9995824408950068,0.359880885852825,0.018493681579813032,10.930382363105728,13.0,10.0,3.0,8.029541311029466e-07,0.00012579212939719156,0.0002322416675606398,-29.137010084205553,11.233103342871784,88.55173949990422,1,True,transit,TIC_341186896.csv,train,1.3,6635.0,2.082276826818368,268.033820145952,0.0357856956872245,Success
,,,,,,,,,,,,,,,,,,,,,,,89.19420250016265,1,True,transit,TIC_206498307.csv,train,,,,,,"Required feature(s) not computable: ['depth_mean_odd', 'odd_even_mismatch']"
3.4742447890336465,3.6981655154455852,,5.419011726082623,0.05835903306930712,2964.5572117425945,0.019393237886946472,0.9952385776838104,0.9947280220181938,0.0011767517369038307,0.9930608581107127,0.9963951859256749,1.0225457543968648,0.06205481688167592,5.422640153112256,5.0,4.0,1.0,5.2935821774127574e-05,0.005123077227731726,8.064826604758935e-06,-1.6439147561857708,51.31884543909516,104.4795903749764,1,True,transit,TIC_151930063.csv,train,1.95,11632.0,13.199038879055006,12887.903135289647,0.0340804754811587,Success
13.341760843091881,13.040917125214387,8.0032e-05,5.322406098222072,0.04726006595989363,1843.8096599098672,0.034033077861057505,0.9980345195987929,0.9982879090415093,0.00031522860742741677,0.998363656560595,0.998167701022091,0.213384835047946,0.03986956576734034,28.61780248052763,5.0,5.0,0.0,4.723403527415337e-07,0.00013694863907952166,7.302467029624005e-06,-0.0637981301815858,29.325426388801528,118.68559304182418,1,True,transit,TIC_172110606.csv,train,1.77,5810.0,5.318281082874799,7758.736443423842,0.0082547067366793,Success
14.117624922679896,7.480432560630363,8.0032e-05,4.999198842564226,0.02276709291768908,1629.187534179762,0.1832397536940074,0.9970386526187816,0.9988372504451954,0.0002631506353226948,0.998612940754323,0.9990219760729725,0.556581482635778,0.04893863192366967,11.71882077246621,5.0,4.0,1.0,3.037982770389328e-07,0.0006318097277190285,0.00029622124067585354,2.4801242472857,5.4411700109777446,41.813183416146785,1,True,transit,TIC_361034196.csv,train,2.95,7009.8,4.997905071606096,2407.111732511957,0.062635484957748,Success
12.441059109311794,11.466186784804606,8.0032e-05,3.5590140054919073,0.028439304792689413,3830.9451755752875,0.09169199954113096,0.9907785653437741,0.9919878145712038,0.00030200236739821103,0.9919729130183947,0.9920076575715765,0.04039737875987106,0.08635875912854889,33.22009879021959,7.0,7.0,0.0,2.5920190216338373e-05,0.0014587608611485016,-0.0015302857943728654,,10.805507244929622,168.3677856249269,1,True,transit,TIC_360816293.csv,train,1.13,5083.0,3.9892439903993666,2570.3977079464257,0.0037459027952988,Success
8.959100560494715,8.766056228257584,0.000240096,3.4177933238745464,0.03101634248671359,1547.7132713205726,0.03835958683777198,0.9970663264178038,0.9975019760460285,0.0002590475945215289,0.997639229273267,0.9973200741786044,0.43047479207507344,0.048709429370514916,28.693381993382964,7.0,7.0,0.0,1.5646025302137357e-06,0.00027425549232044276,6.404743239074584e-05,,25.99262423327279,75.48569762497209,1,True,transit,TIC_308050066.csv,train,1.91,6655.0,1.140739257272098,7091.882940847616,0.0135555769105065,Success
10.46134279007949,10.231134299975967,8.0032e-05,1.761812950765437,0.009869933138100806,1412.4684988284898,0.07452511830114844,0.9929261560861962,0.9934514510449289,9.097981837592978e-05,0.9939781010483858,0.9930809506381842,3.652136490472095,0.07563710243847824,72.03614205491354,14.0,12.0,2.0,5.377845251362757e-06,0.0013543177366456087,0.0026802353649976185,0.9117573014846551,13.323375778806312,106.03371308301575,1,True,transit,TIC_92359850.csv,train,1.57,6270.0,0.8815161193266978,5909.800263987019,0.0921627185272783,Success
10.511307245242433,10.382619821020556,8.0032e-05,1.7338884320440482,0.007701629792249087,1683.6550284795023,0.048344436172017016,0.9845554996925893,0.9867857540768111,0.0008247941681929743,0.9866748587724794,0.986895048004907,0.09437960789889126,0.11176197753985222,47.809040477245276,16.0,16.0,0.0,5.2823532600884855e-05,0.003057046133622182,0.0008499715266936381,0.5319680419450653,20.365435563037448,212.66896645794623,1,True,transit,TIC_336267424.csv,train,1.31284,6835.31,0.868215013809841,41645.41070431316,0.0188990299071,Success
17.209927383946702,16.865934237418166,8.0032e-05,0.7445126885500584,0.0021006999698863216,2255.926868731992,0.03262224399936899,0.9891229162631789,0.9896068929442237,7.967402759485545e-05,0.9896126448596481,0.9896011217270697,0.05120853445959217,0.09379147867559201,69.70341245321687,33.0,26.0,7.0,1.3245749781954657e-05,0.00022714360534481417,0.006422175529620322,-0.15751527812189453,30.32050512166825,224.8020080830902,1,True,transit,TIC_140706664.csv,train,1.0,5778.0,0.2482783003944408,9881.170740880796,0.0762282192091738,Success
8.589820931621771,6.256600677933973,0.000480192,3.3343202351075405,0.028158747448040478,2856.368681921553,0.0910543194520259,0.996422457735813,0.9966843858195183,0.00034384526455222037,0.9967232343436082,0.9966327839920659,0.09156822858893326,0.05378975093975874,9.604660662153298,8.0,8.0,0.0,5.4866303767073344e-05,0.0009883933570652619,-0.0003600524468920785,1.7222335288186448,10.943165175824541,56.40956479078159,1,True,transit,TIC_83053699.csv,train,2.15,6274.0,3.8125620993948,288.5501401478363,0.0227038233599041,Success
17.419985549814538,15.433899215913575,8.0032e-05,3.002941729713188,0.01427515394623069,3286.071426721855,0.030131747965554186,0.9932067416389644,0.9937730531798534,0.0003282281816077028,0.9937953294840485,0.9937432372034688,0.05598054843520429,0.07412184360556308,19.5740129294979,9.0,7.0,2.0,1.5344948439618825e-05,0.0007326375419202058,-0.00021695302399082905,1.4437281907651955,32.96213491412353,109.17069937498309,1,True,transit,TIC_353586703.csv,train,1.17,6405.0,1.0800299929409956,328.0403537647691,0.0244059040845674,Success
16.488332748268743,16.492088870648047,8.0032e-05,1.2255395249635996,0.004730915460324225,2116.477372168681,0.03146297283880135,0.9953393857819712,0.9958567711843077,0.00010250819498785417,0.995880250979473,0.9958306311167837,0.1715894965043828,0.061394395092962406,47.03579428691603,21.0,19.0,2.0,3.38113613397544e-06,0.0003803871344261789,0.0007923223960928372,0.7196115381218509,31.635261895992247,173.48408033302985,1,True,transit,TIC_301051430.csv,train,1.2460999,6049.0,0.6130410686768998,4247.560044186583,0.0346110680037284,Success
4.420187214818888,4.114479116238925,,4.995939840058471,0.06102763038600001,2967.32928131006,0.04548970574959633,0.9973915457658553,0.9977710172407599,0.00044503193450204115,0.9980619606915299,0.9968981868884499,0.8400963064446829,0.04593024452215026,4.856390838374234,5.0,4.0,1.0,2.775551899757789e-05,0.0009864580844175647,-0.00018733989867691925,0.15720211980255325,21.925653932696765,53.000460708048195,1,True,transit,TIC_82302240.csv,train,2.26,8330.0,1.4347840653193888,115.66470068757883,0.0043412352366905,Success
9.899004241721311,9.74380430220075,8.0032e-05,3.180577391681648,0.02739002208927821,2204.4472905429516,0.030182331494367127,0.9987654089176882,0.9989701310182787,0.00010652103636905847,0.9988842846740444,0.9990845928105911,0.6567698597552284,0.03159866354483514,11.80860383872962,8.0,7.0,1.0,2.6582382582036807e-07,0.00013309883225648685,1.507492322505577e-05,-0.4092119417947586,33.09106220319944,16.357688708929345,1,True,transit,TIC_262135904.csv,train,2.0,8853.0,1.060561854282723,1153.2469346176022,0.0312755569661987,Success
9.29035342084543,6.58365489746196,8.0032e-05,7.808053661453969,0.03154196365200912,1439.5910070656435,0.08691164634434058,0.9984366265612676,0.9991195991669245,0.0001992928060155059,0.9992421968519359,0.9989970014819131,0.4359679899716551,0.03555809708877569,12.203759713600734,4.0,4.0,0.0,6.707612463459113e-07,0.004231768544860574,-8.37362479251258e-05,-0.8503559667979043,11.487949757682651,322.33746075001545,1,True,transit,TIC_311183180.csv,train,0.69,5076.0,3.443684868150982,489.0155850924005,0.0402187553756694,Success
10.18005659966139,7.172247555018232,8.0032e-05,6.207164181928118,0.05352996131843124,1519.7265497658102,0.09169975507535293,0.9886279360929242,0.9898021172747521,0.0009761037195458711,0.9901452804894765,0.9896305356673897,0.17539641274048787,0.09590180751606064,10.543328154910729,4.0,3.0,1.0,0.00018409462453632962,0.002023335253357312,0.001955156095787003,,10.781140421591461,132.43774145795032,1,True,transit,TIC_348755723.csv,train,1.0,3267.0,6.194957544945259,10836.551482882762,0.1211979302486398,Success
14.329093261517535,14.01328763039725,8.0032e-05,1.4837578212250868,0.009359352207308436,1684.2096256487557,0.06920817591057346,0.9900807175638644,0.9914802891841542,0.00020828489914861785,0.9910425275847587,0.9919121483799623,1.4796992601492085,0.08956684470396771,48.472534019794125,18.0,18.0,0.0,2.790512349770337e-05,0.0009027735064840415,0.0030128108058603553,-1.3248791040508547,14.305834600281703,153.52625437499955,1,True,transit,TIC_336267424.csv,train,1.31284,6835.31,2.64660661914221,10502.488087854366,0.0482324413574698,Success
