kind,host,injected_period,injected_depth_ppm,repeat,injected_duration_hours,tls_s,tls_period,tls_sde,tls_detected,tls_alias,bls_s,bls_period,bls_power,bls_depth,bls_ngrid,bls_detected,bls_alias,period_min,period_max,status
transit,TIC_103245940,10.0,2500,7,3.517046668865542,53.41892916569486,3.2511511892771474,15.439955074837483,False,,11.70876995800063,3.2494415515810573,345.14025321806196,0.008245780236027171,59694.0,False,,0.5305122379320638,12.851346626603103,ok
transit,TIC_41865539,10.0,5000,1,4.142398932972592,5.053503124974668,9.998912606329885,15.666628102260582,True,exact,3.308202249929309,10.008110188186231,163.91507039494093,0.005297168714568757,50521.0,True,exact,0.702537743304039,13.677335092477723,ok
transit,TIC_317397615,10.0,2500,0,13.38018441854604,131.18064004182816,10.006575026831106,17.365240778461082,True,exact,8.543994209263474,9.931409542279646,747.8615370799046,0.0026924997182642156,47203.0,True,exact,0.6015954344760126,12.220270895437341,ok
transit,TIC_241174783,10.0,5000,5,9.419046451526853,8.372098000254482,9.919912502530655,5.683517526850594,True,exact,2.7196122920140624,9.990889605295894,6770.11107620394,0.005462466995881404,10794.0,True,exact,2.6263026292647043,13.290203410690756,ok
transit,TIC_169532369,10.0,5000,2,6.31585160988916,24.317658165935427,9.974323037354953,8.629165803880433,True,exact,6.191815125290304,10.017951939716628,643.2102090976283,0.005586381200031095,23802.0,True,exact,1.23809764353004,12.773074838133072,ok
transit,TIC_417705690,10.0,5000,0,3.8754199977783577,43.64777266699821,10.015842606912361,14.93968005618216,True,exact,9.139775292016566,10.00122865402451,3642.952301463665,0.005363482551196729,46276.0,True,exact,0.6370122954011914,12.462999496403192,ok
transit,TIC_377290815,10.0,5000,6,7.014191747821701,21.6374742500484,9.951571895203962,9.578320502670248,True,exact,6.827596959192306,9.997847606253377,5982.751714523108,0.0055165950538629506,23765.0,True,exact,1.4957335540042582,14.100138564392626,ok
transit,TIC_380517859,10.0,2500,1,1.9158988705689861,152.975031665992,1.11011136343283,16.242438482564637,False,,33.771266624797136,0.2062941702325386,137.5088489461949,0.008988793415690643,183234.0,False,,0.2062187521345472,13.848706959696747,ok
transit,TIC_274662200,10.0,2500,8,1.9728016532842472,98.88527800003067,10.00730152671251,13.543689260049621,True,exact,18.71716433390975,10.000150750634104,71.31804058094517,0.002423356594394717,143421.0,True,exact,0.23226318218423014,13.022313428034627,ok
transit,TIC_307734817,10.0,5000,9,5.540823327211549,21.835276042111218,9.970059665643904,8.644878876264986,True,exact,6.831524207722396,10.000637889960034,310.02121417279113,0.005086527326770613,26172.0,True,exact,1.2038312285941146,13.167299927042095,ok
transit,TIC_420645189,10.0,5000,7,3.77478786592319,44.22967787506059,10.031830829215354,13.218563200345876,True,exact,11.09470708295703,10.00314211771114,3065.3341461755585,0.005401690640001233,47546.0,True,exact,0.6275508277275819,12.531864401370845,ok
eb,TIC_122220263,0.5,700,1,1.8684368547194872,25.3438607910648,1.9973737952647257,6.421230823315445,False,,5.456294124945998,1.4999120236956642,151.82010724023044,0.0006414185129228252,25624.0,True,triple,1.2733446679236022,13.424900101836315,ok
transit,TIC_299876474,10.0,5000,3,2.483031070030543,77.31397766713053,2.596396277986406,16.991718216485342,False,,18.51849350007251,2.5962930525000822,73.98687312018153,0.024291165551946495,94667.0,False,,0.3079564046769961,12.228287598959689,ok
eb,TIC_224418572,0.5,700,2,1.8108918229526132,20.71673758281395,2.8446827751267363,8.841709864998245,False,,3.670525041874498,2.8437909981647453,19.370829675889567,0.0024974087280260023,18972.0,False,,1.617924557296743,13.223692698372806,ok
eb,TIC_34466256,0.5,700,6,1.9074838290097484,1.2767126667313278,1.4031524775349438,8.7941749977004,False,,2.0173461250960827,1.4059467435408044,96.81989525283889,0.002336101766379641,17297.0,False,,1.2125531238175846,10.86435729914171,ok
eb,TIC_468977648,0.5,700,4,1.7917735490200681,18.19261879194528,2.084275948622669,9.944459703113564,False,,3.6428091251291335,2.090911848739064,143.1428705562047,0.004937688187408496,14922.0,False,,1.796052240382795,12.50855902754164,ok
eb,TIC_311121985,0.5,700,3,1.8694875921210015,25.46549962507561,2.0001617284133086,8.125800985232372,False,,4.147883458063006,1.7497718535727418,60.331428032793966,0.00047835208745663425,17930.0,False,,1.5248010650319395,12.478621278188472,ok
eb,TIC_307734817,0.5,700,7,1.7371849463049767,22.177204333245754,2.106912656932251,15.974023045547694,False,,5.326255582738668,2.107125212307592,161.1175127374129,0.003497672464974641,26172.0,False,,1.2038312285941146,13.167299927042095,ok
eb,TIC_256349966,0.5,700,8,1.5570214971337513,23.573087624739856,7.603602392049915,4.43946378775179,False,,6.715747666079551,7.5721686089364315,16.16827496177733,0.002001176743033295,27861.0,False,,1.283952854985878,14.03092583250326,ok
eb,TIC_80478272,0.5,700,5,1.83881935807802,38.53702737484127,5.095034241056155,14.2463453822544,False,,9.876973375212401,5.086046703993103,496.2238506290995,0.003685935738571252,35357.0,False,,1.0817053351885693,14.37985725446491,ok
eb,TIC_237751146,0.5,700,0,0.504264746230661,95.81596279190853,1.671291811225083,15.96516952650907,False,,,,,,,False,,,,error: ValueError: The maximum transit duration must be shorter than the minimum period
eb,TIC_155114483,0.5,2500,3,1.6854953443292653,27.331913374830037,1.4966421657456976,5.631044505554836,True,triple,3.794241416733712,1.5001935830265838,1071.6536285763148,0.0017880186678742168,18012.0,True,triple,1.3303828933212747,11.631001896269245,ok
transit,TIC_434234955,10.0,5000,4,12.830903094639368,175.33274841681123,9.983620951393426,17.131624969147403,True,exact,10.286907791625708,9.996443548267843,783.7986691164868,0.005569937629369756,53601.0,True,exact,0.6012846758129863,12.998428571424018,ok
eb,TIC_230075120,0.5,2500,2,1.5595904465712926,39.98020387487486,1.5036518565027421,6.264293724484678,True,triple,5.65271933330223,1.5002026229907852,89.93961643510342,0.0015522046799080027,27232.0,True,triple,1.1343577784985603,13.007775063319732,ok
eb,TIC_309257814,0.5,2500,1,1.5704855043680523,43.823592125438154,1.2400218601229398,15.954313506282027,False,,8.233810917008668,1.23890265445039,1617.5671390661928,0.008689764930420991,39756.0,False,,0.7005692803323433,12.156164406042981,ok
eb,TIC_257052211,0.5,2500,7,1.8400285598309098,1.5767519157379866,6.003747291393085,4.425227379405179,False,,3.474284333176911,1.7137744548611402,361.917504326011,0.003793623983257133,18548.0,False,,1.5960088504749752,12.989817720448045,ok
eb,TIC_237235093,0.5,2500,0,0.8770636415372308,68.40556087484583,0.49947522916763354,16.342903890745962,True,exact,8.795391000341624,0.49990199000268654,108.38802032565789,0.0013186135591840248,59002.0,True,exact,0.39817981900804095,11.039035070598052,ok
eb,TIC_31114545,0.5,2500,9,1.6252777114208319,0.8937929999083281,3.5015546063972187,6.4945184253138875,False,,1.4758106246590614,2.4981726099828068,397.2764680409252,0.0019942358652052924,12300.0,False,,2.1797396417185895,12.71891567844067,ok
eb,TIC_75427473,0.5,2500,8,1.8374204631834932,22.051856792066246,6.499279127477304,4.135541607152191,False,,2.1513437922112644,3.000270705760272,253.3713360577463,0.0013466260844831493,8809.0,False,,2.597920892461318,12.073815417355254,ok
eb,TIC_73723286,0.5,2500,6,1.6756460196128766,38.27134475018829,1.501101041213172,11.467858210187668,True,triple,5.234527457971126,1.5002534746533422,733.3351994853789,0.001697867632416489,24630.0,True,triple,1.078768397499268,12.077859511949887,ok
eb,TIC_13023738,0.5,5000,1,1.5620573281463552,27.17194266617298,1.5002492942580863,9.129736425490261,True,triple,4.441776166670024,1.5002521709879166,146.5723796960763,0.0033705228929589892,19588.0,True,triple,1.339083426386153,12.14076666888035,ok
eb,TIC_172871230,0.5,2500,5,1.4934696600322015,65.66871570888907,3.413697559976892,13.08670237747544,False,,12.595132333692163,3.4123591117426058,98.49568127504662,0.004464825518623819,50181.0,False,,0.6746232564519318,13.351818502441105,ok
eb,TIC_142087638,0.5,5000,2,1.5892079879539824,45.96441916702315,0.9982406001858402,10.120848314961123,True,double,6.871851624920964,0.9999455060839937,1584.0090652987676,0.0038951571315040314,36029.0,True,double,0.7700161895441158,12.168871064218239,ok
eb,TIC_403308915,0.5,5000,5,1.7897318783280056,1.1100137908942997,1.9987208638754024,8.730018575890394,False,,1.4583738748915493,1.5004968623281216,1075.8988089334791,0.0030141888813690343,16591.0,True,triple,1.390748484569497,11.458417184219112,ok
eb,TIC_201233610,0.5,5000,4,1.8912700675564493,21.551939208060503,1.5022011832632776,5.3489223364361616,True,triple,4.373113708104938,1.499043679864353,66.50289850123316,0.00392957280389942,16648.0,True,triple,1.3628275471123774,11.35366989223279,ok
eb,TIC_367099243,0.5,5000,3,1.4742892687731601,43.812304709106684,1.0003267856742608,13.047858876922298,True,double,5.830640083644539,0.999887275153151,2802.994319765173,0.004037953566606809,33980.0,True,double,0.8199962125065704,12.220296308028757,ok
eb,TIC_380517859,0.5,700,9,0.7046529137908945,159.49496920825914,1.11011136343283,16.2494535584246,False,,32.94502166705206,0.2062941702325386,137.69654829552158,0.008994926167610919,183234.0,False,,0.2062187521345472,13.848706959696747,ok
eb,TIC_437740083,0.5,5000,7,1.7833285380754313,31.91870666667819,1.5004598342437867,10.951479654713122,True,triple,5.833356250077486,1.499931144983442,658.8945288599906,0.0034756168086028183,29367.0,True,triple,1.0379378958294603,12.874843016031484,ok
eb,TIC_131081852,0.5,5000,8,1.5163901074780952,44.559722082689404,0.9986968129359196,10.706177058474646,True,double,5.486145374830812,1.0000320817392203,851.2779695997983,0.0023407253517701114,32366.0,True,double,0.8508821986943138,12.167431440251667,ok
eb,TIC_31114545,1.0,700,1,3.5899757472246376,0.879222041927278,2.994815737565607,5.9860583633238535,True,triple,1.5135569581761956,2.500489463334461,56.35366064989222,0.0005847236701496806,12300.0,False,,2.1797396417185895,12.71891567844067,ok
eb,TIC_307111282,1.0,700,0,2.174782836783167,34.78042608266696,0.9988002907233655,10.812591097258473,True,exact,5.605098624713719,0.999200973463774,63.598883361093954,0.0006014040320214816,31935.0,True,exact,0.7999496661868237,11.708774093028056,ok
eb,TIC_337129672,0.5,5000,6,1.0287957726505836,73.14151462493464,0.4997208397413114,20.57177361930061,True,exact,9.13588395807892,0.5000391828245827,722.0027422066994,0.0024136215477433887,70870.0,True,exact,0.36906140534268767,11.621742212457766,ok
eb,TIC_449951606,1.0,700,3,3.6396013886934426,12.4731809576042,5.143367582404846,12.0526544091964,False,,2.567551207728684,5.139275344968731,186.59625319217082,0.0017535609960629267,48438.0,False,,0.6016014739580096,12.375087006271077,ok
