host,trap_vshape,trap_t14_ratio,trap_vshape_err,trap_depth,trap_depth_snr,trap_rmse,trap_nbins,trap_status
GJ_3341,0.3624939807118817,2.499999999978468,0.10584962526213389,0.0023714434679300168,9.302077019862864,0.0008166763368854787,60,T14 hit bound
GJ_3378,0.19258688133720167,0.701296024362481,,0.00026190128811648253,,0.00016574398752755603,60,ok
GJ_338_B,0.9205628060262728,1.4160118926763037,0.23378369880515446,0.004564164716276487,4.359105882307971,0.0010197746637854665,60,ok
GJ_341,0.4799363648796454,2.419282915941185,0.14835145059410726,0.0007533985142839718,7.827306338921957,0.0002917258223819933,60,ok
GJ_3470,0.5099802900342443,0.971107521978836,0.48924864764735293,0.0014480578697648792,2.9812865128673507,0.001075889253282681,60,ok
GJ_3473,0.4246110268749675,1.2046222330822531,0.1435593440704605,0.0010090199346078851,7.585795261733004,0.00033499889688402227,60,ok
GJ_3512,0.28240102072144924,0.5410429865932674,,0.0006733836035451297,,0.0013522283574326332,60,ok
GJ_357,0.4554166527522413,1.6530273226872185,0.08375237574640804,0.001078295090079008,15.469006614117214,0.0001963028902208651,60,ok
GJ_3634,0.41024382388688596,0.9757895656752315,0.6113471022898882,0.00031995790604555537,2.411383583332393,0.0003193701172808992,60,ok
GJ_367,0.9778365269867892,0.30354043600338476,0.0,0.00018167962585257101,,0.0002710239079011055,54,ok
GJ_3779,0.20634137225030516,1.191082987097236,10.534998174339677,0.0004025774912225286,1.4874340356286166,0.0006709358589797347,44,ok
GJ_3929,0.9961707108740661,1.6791898588543737,26951.39632568269,0.001394897746408486,3.6961753759596786e-05,0.00032028904723734085,60,ok
GJ_393,0.4242897420431577,0.7500010907108133,0.39449530565056756,0.00038193486615023097,4.613831691084566,0.000186452971652443,60,ok
GJ_3942,0.04497336483716931,1.735438525911767,,0.0006036329937304923,,0.00031337617089424085,60,ok
GJ_3988,0.013677077175460184,0.6858754988937651,,1.0000000076535238e-07,,0.00036504255434259883,60,ok
GJ_411,0.18906169403939702,1.1753972988371766,8.376153148336451,0.000145585039915038,0.5926579288091035,0.0006992032463205049,60,ok
GJ_414_A,0.0036205043855577212,0.7765712781480038,,5.118244496891309e-05,,0.00042921497402221334,60,ok
GJ_422,0.13345861781364843,0.8987234783696177,,8.557463393245584e-05,,0.00029750844658948727,60,ok
GJ_4274,0.30178693595340383,1.2479154411966715,0.3020100049686033,0.003991170577153709,4.147330338482894,0.002742003411892914,60,ok
GJ_4276,0.33986868609199367,1.1682502368013843,0.3140382675340308,0.0007089563721338084,3.2860380538173284,0.0005787175189378663,60,ok
GJ_433,0.07470908787464181,1.0136198649927142,,1.572509323581016e-05,,8.633147439832412e-05,60,ok
GJ_436,0.8357286123170278,1.3348179929302377,53226.850990941595,0.0018475192295796094,1.5701261974047826e-05,0.00027689886030024546,54,ok
GJ_463,0.18662012532732541,0.7843017815510597,,0.000520130673798242,,0.00033763828257777387,30,ok
GJ_480,,,,,,,5,too few usable bins (5)
GJ_486,0.7746206134426,2.068807925248172,0.05975538007235075,0.0015791454719749462,19.903988834029153,0.00017625418018230545,60,ok
GJ_504,0.3761027522486049,1.0353696264228953,0.0,0.0009253115681135474,8.264339634120283,0.00029663172223511834,51,ok
GJ_508.2,0.2125610428883769,1.1142019325697594,0.44882701908471373,0.0002960230958030902,3.0385166127384555,0.00031636178400264213,60,ok
GJ_514,0.7722574524546024,0.7112626386561278,0.7567553446658783,0.000240684130979669,1.618936966072472,0.0001985288637273604,60,ok
GJ_536,0.3727092932732356,0.9350447002965973,0.35220434737043754,0.00027241952378215375,3.2978562987214635,0.0002122880996006863,60,ok
GJ_581,0.0749395660924985,0.8624807015093664,,1.025929750639102e-06,,0.0004664245704888238,60,ok
GJ_625,0.37047937537702935,1.0248077539164446,7.346424918536662,1.5868863754444896e-05,0.217590954725519,0.00018318723644189866,60,ok
GJ_649,0.9752935034003322,2.499999999998956,10939.127446905139,0.0006214607796679825,8.915638429081853e-05,0.00018889715639391148,60,T14 hit bound
GJ_674,0.3865726371311321,2.17752369117397,0.19469657116504005,0.00045638231772831514,6.932551265150564,0.00023073519313494392,57,ok
GJ_676_A,0.5758090875730172,0.74986491076841,0.8009389002728983,7.383821248245911e-05,1.8384349795169397,7.391926761648703e-05,60,ok
GJ_680,0.19183650338131328,1.0487083423691113,0.2590035716249244,0.00037109345730442617,3.7457847299174283,0.000281483186230658,60,ok
GJ_682,0.9849579347284488,1.3928631475496922,20076.87680317214,0.00076611282034917,4.9059216620701085e-05,0.00028065077687215685,60,ok
GJ_685,0.11428330415468503,1.7350596792138333,0.18710925163586262,0.0002594722176541049,4.271343534599907,0.0002117565561685466,60,ok
GJ_687,0.20122978591782126,0.9179342096591423,0.1981098883958749,0.00022753633653355666,3.465512550416433,0.00016537579044827448,60,ok
GJ_720_A,0.41925327993266026,1.5123099150595707,0.8345042800834032,7.125531443407121e-05,1.768114848152923,0.0001145504574634431,60,ok
