host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
11_Com,72437047,59.22623014450073,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 49: measured depth -118 ppm vs expected 164 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
1RXS_J160929.1-210524,48964101,62.04538917541504,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -3156 ppm vs expected 7421 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
24_Sex,1713457,1.9129018783569336,failed,,,,"Unexpected error in reading data product: 'TypeError: buffer is too small for requested array'
/Users/anujtripathi/.cache/lightkurve/mastDownload/TESS/tess2019032160000-s0008-0000000001713457-0136-s/tess2019032160000-s0008-0000000001713457-0136-s_tp.fits
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
18_Del,354489950,72.69385504722595,completed,55.0,1.8187724993233532,"Photocenter shifted 1.82 px from target -- signal likely from a nearby contaminant, not the target star",
16_Cyg_B,27533327,74.27908301353455,failed,,,,"Unexpected error in reading data product: 'TypeError: buffer is too small for requested array'
/Users/anujtripathi/.cache/lightkurve/mastDownload/TESS/tess2019226182529-s0015-0000000027533327-0151-s/tess2019226182529-s0015-0000000027533327-0151-s_tp.fits
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2MASS_J01225093-2439505,11614485,1.4636390209197998,failed,,,,"Unexpected error in reading data product: 'TypeError: buffer is too small for requested array'
/Users/anujtripathi/.cache/lightkurve/mastDownload/TESS/tess2018263035959-s0003-0000000011614485-0123-s/tess2018263035959-s0003-0000000011614485-0123-s_tp.fits
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
14_Her,219483057,81.47853779792786,completed,24.0,1.4361520494614015,"Photocenter shifted 1.44 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J01033563-5515561_A,616014335,32.073403120040894,completed,2.0,0.1453771876555946,Photocenter consistent with target (0.15 px from catalog position),
17_Sco,135596590,117.88826489448547,completed,91.0,1.017563303648981,"Photocenter shifted 1.02 px from target -- signal likely from a nearby contaminant, not the target star",
11_UMi,230061010,162.80906009674072,completed,14.0,0.1839797849236619,Photocenter consistent with target (0.18 px from catalog position),
24_Boo,441712711,121.42972779273988,completed,49.0,1.4775734341632638,"Photocenter shifted 1.48 px from target -- signal likely from a nearby contaminant, not the target star",
14_And,333225860,207.20334887504575,completed,84.0,2.817457355941562,"Photocenter shifted 2.82 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J04372171+2651014,125843782,22.98013377189636,completed,43.0,0.761019246584368,"Photocenter shifted 0.76 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J0249-0557_A,10930507,27.368812084198,completed,31.0,0.1690119055664231,Photocenter consistent with target (0.17 px from catalog position),
2MASS_J16262785-2625152,175594111,42.7337749004364,completed,91.0,0.1504682422557458,Photocenter consistent with target (0.15 px from catalog position),
2MASS_J12073346-3932539,102076870,50.95852208137512,completed,10.0,0.9940759121149868,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J19383260+4603591,271164763,33.27925896644592,completed,14.0,0.1342202301742953,Photocenter consistent with target (0.13 px from catalog position),
2MASS_J02192210-3925225,77111651,63.01361584663391,completed,3.0,2.2026830814260427,"Photocenter shifted 2.20 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J21252752-8138278,273305007,49.110990047454834,completed,13.0,0.6768938517709219,"Photocenter shifted 0.68 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J22501512+2325342,435830255,34.47125005722046,completed,56.0,0.1517795919633585,Photocenter consistent with target (0.15 px from catalog position),
2MASS_J11550485-7919108,357014373,87.32413291931152,completed,66.0,0.1146601791706887,Photocenter consistent with target (0.11 px from catalog position),
2MASS_J22362452+4751425,200532605,49.43653988838196,completed,57.0,1.8379401303293164,"Photocenter shifted 1.84 px from target -- signal likely from a nearby contaminant, not the target star",
47_UMa,21535479,51.339887857437134,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 48: measured depth -435 ppm vs expected 25 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
55_Cnc_B,332064684,17.03155207633972,completed,46.0,2.4904276531828793,"Photocenter shifted 2.49 px from target -- signal likely from a nearby contaminant, not the target star",
2MASS_J03590986+2009361,14183352,109.2056941986084,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 42: measured depth 5704 ppm vs expected 75700 ppm -- ephemeris doesn't line up here; sector 43: measured depth 2926 ppm vs expected 75700 ppm -- ephemeris doesn't line up here; sector 44: measured depth -8941 ppm vs expected 75700 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
2MASS_J11011926-7732383,454227159,124.38780999183656,failed,,,,"Checked 4 available sector(s); none gave a trustworthy photocenter. sector 11: measured depth -3414 ppm vs expected 31451 ppm -- ephemeris doesn't line up here; sector 12: measured depth 1958 ppm vs expected 31451 ppm -- ephemeris doesn't line up here; sector 38: measured depth -1567 ppm vs expected 31451 ppm -- ephemeris doesn't line up here; sector 39: measured depth -1782 ppm vs expected 31451 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
51_Peg,139298196,136.11922192573547,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 56: measured depth -652 ppm vs expected 24 ppm -- ephemeris doesn't line up here; sector 83: measured depth -214 ppm vs expected 24 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
55_Cnc,332064670,141.64302802085876,completed,21.0,2.868066319347157,"Photocenter shifted 2.87 px from target -- signal likely from a nearby contaminant, not the target star",
70_Vir,95473936,200.0597279071808,completed,50.0,1.7157266741668409,"Photocenter shifted 1.72 px from target -- signal likely from a nearby contaminant, not the target star",
51_Eri,298810162,264.69180393218994,completed,5.0,0.9215290723267382,"Photocenter shifted 0.92 px from target -- signal likely from a nearby contaminant, not the target star",
91_Aqr,4610441,127.33731818199158,completed,42.0,0.6540196197050865,"Photocenter shifted 0.65 px from target -- signal likely from a nearby contaminant, not the target star",
75_Cet,251095345,249.18577885627747,completed,4.0,0.6565265056791988,"Photocenter shifted 0.66 px from target -- signal likely from a nearby contaminant, not the target star",
AT2021ueyL,298710936,36.660128116607666,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 82: measured depth -252 ppm vs expected 4298 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
AB_Pic,260351540,66.71251201629639,completed,1.0,0.6757689103980792,"Photocenter shifted 0.68 px from target -- signal likely from a nearby contaminant, not the target star",
6_Lyn,444865362,312.8290858268738,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 20: measured depth -1752 ppm vs expected 340 ppm -- ephemeris doesn't line up here; sector 60: measured depth 78222 ppm vs expected 340 ppm -- ephemeris doesn't line up here; sector 73: measured depth 4826 ppm vs expected 340 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
AF_Lep,94945758,66.28358507156372,completed,5.0,0.6369046846627622,"Photocenter shifted 0.64 px from target -- signal likely from a nearby contaminant, not the target star",
BD+05_4868_A,2025181668,5.964146137237549,failed,,,,No target pixel file available via MAST for this star
AU_Mic,441420236,31.476606130599976,completed,1.0,0.7538415084203789,"Photocenter shifted 0.75 px from target -- signal likely from a nearby contaminant, not the target star",
4_UMa,356478817,364.1170060634613,completed,47.0,0.9190571813868522,"Photocenter shifted 0.92 px from target -- signal likely from a nearby contaminant, not the target star",
BD+15_2375,82604982,18.01262402534485,completed,22.0,1.0385930000541663,"Photocenter shifted 1.04 px from target -- signal likely from a nearby contaminant, not the target star",
BD+14_4559,230183006,20.66541886329651,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 82: measured depth -2751 ppm vs expected 176 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
BD+15_2940,393702609,19.18391489982605,completed,51.0,0.6588881662627122,"Photocenter shifted 0.66 px from target -- signal likely from a nearby contaminant, not the target star",
AB_Aur,96680681,155.1543788909912,completed,59.0,1.3216567202767262,"Photocenter shifted 1.32 px from target -- signal likely from a nearby contaminant, not the target star",
BD+20_2457,95359428,49.558786153793335,completed,45.0,0.8003234186366533,"Photocenter shifted 0.80 px from target -- signal likely from a nearby contaminant, not the target star",
BD+45_564,292607437,3.2998762130737305,failed,,,,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
BD+42_2315,376689863,23.115417957305908,completed,76.0,1.1702703918018391,"Photocenter shifted 1.17 px from target -- signal likely from a nearby contaminant, not the target star",
BD+37_3172,289572819,48.26355504989624,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 40: measured depth -513 ppm vs expected 63 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
BD+03_2562,366659915,94.36960482597352,completed,72.0,0.856941199357736,"Photocenter shifted 0.86 px from target -- signal likely from a nearby contaminant, not the target star",
BD+20_594,26123781,63.63954710960388,completed,43.0,1.1801739915982516,"Photocenter shifted 1.18 px from target -- signal likely from a nearby contaminant, not the target star",
BD+49_828,116376059,24.08073377609253,completed,58.0,1.0037864098859142,"Photocenter shifted 1.00 px from target -- signal likely from a nearby contaminant, not the target star",
8_UMi,257005016,293.13332200050354,completed,22.0,1.2900233059387982,"Photocenter shifted 1.29 px from target -- signal likely from a nearby contaminant, not the target star",
BD+48_738,302069358,47.168241024017334,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 58: measured depth -322 ppm vs expected 208 ppm -- ephemeris doesn't line up here; sector 85: measured depth -5426 ppm vs expected 208 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
7_CMa,48237215,420.0163359642029,failed,,,,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Read timed out."
BD-08_2823,33355302,47.41665506362915,completed,8.0,1.234352146837182,"Photocenter shifted 1.23 px from target -- signal likely from a nearby contaminant, not the target star",
BD-14_3065_A,293607057,29.17055892944336,completed,62.0,1.151175496720044,"Photocenter shifted 1.15 px from target -- signal likely from a nearby contaminant, not the target star",
BD-13_2130,288474555,53.15453910827637,completed,7.0,1.0919422895042694,"Photocenter shifted 1.09 px from target -- signal likely from a nearby contaminant, not the target star",
BD+60_1417,159527171,77.22822618484497,completed,21.0,0.8501196184147004,"Photocenter shifted 0.85 px from target -- signal likely from a nearby contaminant, not the target star",
CD_Cet,328465905,9.839836120605469,failed,,,,No target pixel file available via MAST for this star
BD+20_274,60923874,142.6372411251068,completed,57.0,0.665374581650731,"Photocenter shifted 0.67 px from target -- signal likely from a nearby contaminant, not the target star",
BEBOP-3,289949453,35.723087787628174,completed,19.0,1.1587759850253037,"Photocenter shifted 1.16 px from target -- signal likely from a nearby contaminant, not the target star",
BD-210397,268804174,51.729663133621216,completed,30.0,0.3161262071182238,Borderline: photocenter 0.32 px from target -- weak evidence of a nearby contaminant,
CD-35_2722,201426753,29.057902097702023,completed,6.0,1.127314153506138,"Photocenter shifted 1.13 px from target -- signal likely from a nearby contaminant, not the target star",
BEBOP-4_A,356710041,61.875218868255615,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 23: measured depth 6995 ppm vs expected 652 ppm -- ephemeris doesn't line up here; sector 49: measured depth -10333 ppm vs expected 652 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CI_Tau,61230756,37.37769913673401,completed,70.0,1.3268757273182377,"Photocenter shifted 1.33 px from target -- signal likely from a nearby contaminant, not the target star",
CT_Cha,454259409,30.29418182373047,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 64: measured depth -7925 ppm vs expected 3497 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-1,36352297,34.35127091407776,completed,6.0,0.9991798148251506,"Photocenter shifted 1.00 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-10,405010127,38.34302997589111,completed,54.0,2.685510271787021,"Photocenter shifted 2.69 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-11,110178537,23.75095915794373,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth 123 ppm vs expected 9592 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-12,280210963,29.3890540599823,completed,6.0,1.47694277311932,"Photocenter shifted 1.48 px from target -- signal likely from a nearby contaminant, not the target star",
BD-10_3166,148563075,142.66099882125854,completed,89.0,0.2431607656867015,Photocenter consistent with target (0.24 px from catalog position),
CoRoT-16,218299481,19.57618188858032,completed,80.0,1.3809540836759258,"Photocenter shifted 1.38 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-14,282706928,31.758362770080566,completed,6.0,0.9117699278689234,"Photocenter shifted 0.91 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-18,37168957,23.265355110168457,completed,6.0,0.676745215228432,"Photocenter shifted 0.68 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-17,218299312,33.3183159828186,completed,80.0,2.3998722019691803,"Photocenter shifted 2.40 px from target -- signal likely from a nearby contaminant, not the target star",
BD+63_1405,233075841,184.42912817001343,completed,14.0,0.7756342847438642,"Photocenter shifted 0.78 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-19,42821097,35.56258201599121,completed,6.0,2.765388657861648,"Photocenter shifted 2.77 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-23,108155949,22.821614980697632,completed,80.0,1.8849392371027271,"Photocenter shifted 1.88 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-2,391958006,63.25820589065552,completed,54.0,1.7217861276551445,"Photocenter shifted 1.72 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-13,281909674,98.67927885055542,completed,87.0,3.2383722170208404,"Photocenter shifted 3.24 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-25,130038122,13.686653852462769,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth 1358 ppm vs expected 14439 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-20,234825296,64.86436319351196,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 6: measured depth -9725 ppm vs expected 7564 ppm -- ephemeris doesn't line up here; sector 33: measured depth -7233 ppm vs expected 7564 ppm -- ephemeris doesn't line up here; sector 87: measured depth -1992 ppm vs expected 7564 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-22,323094535,64.0345299243927,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth 370 ppm vs expected 4420 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-24,36105482,54.184584856033325,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 6: measured depth -948 ppm vs expected 14018 ppm -- ephemeris doesn't line up here; sector 33: measured depth -1375 ppm vs expected 14018 ppm -- ephemeris doesn't line up here; sector 87: measured depth 718 ppm vs expected 14018 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-21,280420719,75.40190196037292,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 6: measured depth -248 ppm vs expected 22682 ppm -- ephemeris doesn't line up here; sector 33: measured depth -9840 ppm vs expected 22682 ppm -- ephemeris doesn't line up here; sector 87: measured depth 2140 ppm vs expected 22682 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-29,370736259,29.038243055343628,completed,80.0,1.880652820063938,"Photocenter shifted 1.88 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-30,320636129,13.684082746505736,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth -7243 ppm vs expected 41635 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-3,392353449,26.300187826156616,completed,54.0,1.6076310524651347,"Photocenter shifted 1.61 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-28,106352250,34.5699200630188,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth -510 ppm vs expected 2711 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
COCONUTS-2_A,272232401,176.41586709022522,completed,11.0,0.5845458027981931,"Photocenter shifted 0.58 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-26,322388624,52.637428998947144,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 80: measured depth -2044 ppm vs expected 18445 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
CoRoT-6,130502317,20.934268951416016,completed,80.0,1.258785782724583,"Photocenter shifted 1.26 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-5,234112540,22.70099401473999,completed,6.0,1.651137627597564,"Photocenter shifted 1.65 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-7,280304863,25.568673849105835,completed,6.0,1.2549473455896385,"Photocenter shifted 1.25 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-9,130162252,19.28873109817505,completed,80.0,1.5406088513160443,"Photocenter shifted 1.54 px from target -- signal likely from a nearby contaminant, not the target star",
DE_CVn,446175401,18.43443489074707,completed,16.0,0.2872984581418413,Photocenter consistent with target (0.29 px from catalog position),
CoRoT-31,250595183,57.4693808555603,completed,87.0,2.665389996809223,"Photocenter shifted 2.67 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-32,220323515,63.45380878448486,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 6: measured depth -7835 ppm vs expected 4063 ppm -- ephemeris doesn't line up here; sector 33: measured depth -5631 ppm vs expected 4063 ppm -- ephemeris doesn't line up here; sector 87: measured depth -948 ppm vs expected 4063 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
DH_Tau,268148971,30.912086009979248,completed,43.0,0.300355229328956,Borderline: photocenter 0.30 px from target -- weak evidence of a nearby contaminant,
CoRoT-4,36440357,64.18157291412354,completed,33.0,3.5962044502049912,"Photocenter shifted 3.60 px from target -- signal likely from a nearby contaminant, not the target star",
CoRoT-8,391880567,55.92977595329285,completed,81.0,1.9871490592723604,"Photocenter shifted 1.99 px from target -- signal likely from a nearby contaminant, not the target star",
DMPP-2,32432767,72.91399002075195,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 97: measured depth 629 ppm vs expected 47 ppm -- ephemeris doesn't line up here; sector 104: measured depth -27 ppm vs expected 47 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
DENIS-P_J082303.1-491201,388682292,99.68908286094666,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 8: measured depth -13973 ppm vs expected 187640 ppm -- ephemeris doesn't line up here; sector 88: measured depth -13594 ppm vs expected 187640 ppm -- ephemeris doesn't line up here; sector 89: measured depth 5559 ppm vs expected 187640 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
DMPP-9,376777782,56.89103078842163,completed,13.0,0.4551328559209061,Borderline: photocenter 0.46 px from target -- weak evidence of a nearby contaminant,
DMPP-6,306668068,70.0666651725769,completed,2.0,1.4239019537295343,"Photocenter shifted 1.42 px from target -- signal likely from a nearby contaminant, not the target star",
DMPP-1,66560666,98.22910404205322,failed,,,,"Checked 3 available sector(s); none gave a trustworthy photocenter. sector 6: measured depth -911 ppm vs expected 124 ppm -- ephemeris doesn't line up here; sector 33: measured depth -2833 ppm vs expected 124 ppm -- ephemeris doesn't line up here; sector 98: measured depth -1442 ppm vs expected 124 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
DMPP-4,26884478,94.6060221195221,completed,15.0,1.6430374381420767,"Photocenter shifted 1.64 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_201427007,66664249,18.01917290687561,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -4945 ppm vs expected 4756 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_201238110,35019000,32.737651109695435,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 46: measured depth -5250 ppm vs expected 2157 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
DMPP-7,365158631,104.15876412391664,failed,,,,"Checked 4 available sector(s); none gave a trustworthy photocenter. sector 23: measured depth -5312 ppm vs expected 133 ppm -- ephemeris doesn't line up here; sector 46: measured depth -219 ppm vs expected 133 ppm -- ephemeris doesn't line up here; sector 50: measured depth -1301 ppm vs expected 133 ppm -- ephemeris doesn't line up here; sector 91: measured depth -4181 ppm vs expected 133 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_201757695,903075188,17.065527200698853,completed,45.0,0.7832304993232949,"Photocenter shifted 0.78 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_206032309,145752628,14.980868101119995,completed,42.0,1.4620154024119214,"Photocenter shifted 1.46 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_201595106,397052808,36.464560985565186,completed,91.0,0.5253476510536286,"Photocenter shifted 0.53 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_201170410,38116202,61.29293513298035,completed,45.0,2.336870500501534,"Photocenter shifted 2.34 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_201841433,380583651,29.46486496925354,completed,45.0,1.2314085113004427,"Photocenter shifted 1.23 px from target -- signal likely from a nearby contaminant, not the target star",
DS_Tuc_A,410214986,70.43559384346008,completed,27.0,0.2357623664872399,Photocenter consistent with target (0.24 px from catalog position),
EPIC_201497682,301610040,61.230963945388794,completed,72.0,0.584568839828175,"Photocenter shifted 0.58 px from target -- signal likely from a nearby contaminant, not the target star",
DMPP-8,318042295,137.49405121803284,completed,94.0,1.3196834536023103,"Photocenter shifted 1.32 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212297394,287331845,20.753031253814697,completed,37.0,1.2227911271865286,"Photocenter shifted 1.22 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_206042996,12785571,41.27888202667236,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 42: measured depth -1017 ppm vs expected 12302 ppm -- ephemeris doesn't line up here; sector 92: measured depth -1622 ppm vs expected 12302 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_206317286,250956593,41.59017276763916,completed,92.0,6.8933854727116595,"Photocenter shifted 6.89 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212499991,297146957,30.788619995117188,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -81561 ppm vs expected 16881 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_212424622,297146115,37.773969888687134,completed,91.0,2.1758568210885887,"Photocenter shifted 2.18 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212624936,2764004,16.296741724014282,completed,91.0,3.034245593640935,"Photocenter shifted 3.03 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_211822797,337632006,54.54466915130615,completed,45.0,0.2047669989828682,Photocenter consistent with target (0.20 px from catalog position),
EPIC_212587672,771548,32.65192890167236,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -24 ppm vs expected 621 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_206024342,75266189,77.13944602012634,failed,,,,"Checked 2 available sector(s); none gave a trustworthy photocenter. sector 42: measured depth -3939 ppm vs expected 5491 ppm -- ephemeris doesn't line up here; sector 92: measured depth -5564 ppm vs expected 5491 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
EPIC_220492298,257802602,10.682178735733032,completed,42.0,1.7383724490868864,"Photocenter shifted 1.74 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_212737443,670036,29.06926393508911,completed,91.0,2.157780872577313,"Photocenter shifted 2.16 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_228836835,51641442,17.121192932128906,completed,46.0,1.7527382590269265,"Photocenter shifted 1.75 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_211945201,243244680,68.08059120178223,completed,45.0,0.4682122259682548,Borderline: photocenter 0.47 px from target -- weak evidence of a nearby contaminant,
EPIC_248847494,392876254,19.487436056137085,completed,45.0,0.7264529041665921,"Photocenter shifted 0.73 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_229004835,94924543,32.31066393852234,completed,46.0,0.2022598218432735,Photocenter consistent with target (0.20 px from catalog position),
EPIC_246851721,411839167,41.84085702896118,completed,43.0,0.5796918160961252,"Photocenter shifted 0.58 px from target -- signal likely from a nearby contaminant, not the target star",
GJ_179,450102450,24.650272846221924,completed,5.0,0.8804838659678054,"Photocenter shifted 0.88 px from target -- signal likely from a nearby contaminant, not the target star",
EPIC_249893012,432254760,42.10952711105347,failed,,,,"Checked 1 available sector(s); none gave a trustworthy photocenter. sector 91: measured depth -3435 ppm vs expected 861 ppm -- ephemeris doesn't line up here. Usually this means the transit is too shallow to localize in pixel data, or the stored ephemeris doesn't propagate cleanly to any sector that has pixel data available."
GJ_143,279741379,33.306488037109375,completed,1.0,1.0318862114056715,"Photocenter shifted 1.03 px from target -- signal likely from a nearby contaminant, not the target star",
