host,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source
TIC_131979339,17370,16979,16902,16902,2.694300518134718,85303.664,pdcsap_flux
TIC_133505138,17123,16427,16427,16427,4.0647082870992275,24744.184,pdcsap_flux
TIC_133654092,17359,16941,16940,16940,2.41373350999482,9059.552,pdcsap_flux
TIC_134315574,17766,15610,15610,15610,12.13553979511426,876.8419200000001,pdcsap_flux
TIC_134396419,17376,16985,16984,16984,2.255985267034988,12968.169,pdcsap_flux
TIC_135083444,17881,16095,16095,16095,9.98825569039763,15353.712,pdcsap_flux
TIC_124709665,104495,100926,100911,100911,3.4298291784295887,31051.592,pdcsap_flux
TIC_136848581,18881,18881,18881,18881,0.0,17293.982,pdcsap_flux
TIC_136971594,18882,18882,18882,18882,0.0,36030.338,pdcsap_flux
TIC_137157546,16749,16749,16749,16749,0.0,2489.2505,pdcsap_flux
TIC_137284119,18882,18882,18881,18881,0.0052960491473408,35159.71,pdcsap_flux
TIC_137500798,19610,19610,19609,19609,0.0050994390617065,12490.155,pdcsap_flux
TIC_137543637,17304,12029,12029,12029,30.484281091077204,2078.8018,pdcsap_flux
TIC_139285736,1187,1187,1182,1182,0.4212299915754003,2688.727,pdcsap_flux
TIC_138017750,15676,14536,14536,14536,7.272263332482776,173867.43,pdcsap_flux
TIC_138497780,16943,15973,15973,15973,5.7250782033878345,2160.0208,pdcsap_flux
TIC_138968089,18017,12095,12095,12095,32.868957096075924,3620.0793,pdcsap_flux
TIC_139118482,16318,13299,13208,13208,19.058708175021444,4654.0239,pdcsap_flux
TIC_138361973,19611,19611,19611,19611,0.0,20398.22,pdcsap_flux
TIC_129319156,110980,107669,107659,107659,2.9924310686610167,10808.456,pdcsap_flux
TIC_1400770435,18420,14286,14203,14203,22.893593919652556,45093.81,pdcsap_flux
TIC_1405997635,17096,16417,16364,16364,4.281703322414598,10365.989,pdcsap_flux
TIC_140830390,18187,11701,11701,11701,35.66283609171386,3315.4868,pdcsap_flux
TIC_141227133,14146,13823,13799,13799,2.452990244592113,11011.852,pdcsap_flux
TIC_141405814,10634,9592,9588,9588,9.836373895053596,20255.4795,pdcsap_flux
TIC_141412823,17738,15109,15108,15108,14.826925245236213,11192.126,pdcsap_flux
TIC_141631253,17771,15986,15985,15985,10.050081593607562,7434.112,pdcsap_flux
TIC_141616639,18850,16719,16719,16719,11.30503978779841,1932.2095,pdcsap_flux
TIC_141663464,18470,18225,18049,18049,2.279371954520848,219642.67,pdcsap_flux
TIC_141776043,17372,16894,16891,16891,2.7688233939673013,5199.351,pdcsap_flux
TIC_142087638,16339,16127,16127,16127,1.2975090274802592,5634.987,pdcsap_flux
TIC_142090065,17057,16730,16730,16730,1.917101483262007,41912.096999999994,pdcsap_flux
TIC_142918609,17371,16899,16673,16673,4.018191238270685,19018.912,pdcsap_flux
TIC_143032776,18065,17143,17087,17087,5.413783559368945,206.76472,pdcsap_flux
TIC_143350972,17657,17320,17317,17317,1.9255819221838388,135240.42,pdcsap_flux
TIC_142938659,34316,29436,29417,29417,14.276139410187673,465.16312,pdcsap_flux
TIC_143526444,16343,16343,16342,16342,0.0061188276326284,29576.153,pdcsap_flux
TIC_140706664,84858,80486,80463,80463,5.179240613731173,9311.0625,pdcsap_flux
TIC_139853601,103956,96406,96405,96405,7.263650005771671,68011.72,pdcsap_flux
TIC_1449756,1174,1138,1132,1132,3.5775127768313486,7735.952499999999,pdcsap_flux
TIC_144043410,17373,16886,16884,16884,2.814712484890347,9978.8335,pdcsap_flux
TIC_144440290,18298,18298,18279,18279,0.1038364848617301,50044.59,pdcsap_flux
TIC_144956678,17376,16960,16960,16960,2.3941068139963217,17929.866,pdcsap_flux
TIC_145027461,17371,16885,16885,16885,2.797766392262968,10779.393,pdcsap_flux
TIC_146261607,1085,1085,1052,1052,3.041474654377885,13221.458,pdcsap_flux
TIC_141482386,100603,94685,94681,94681,5.886504378597057,14890.816,pdcsap_flux
TIC_146434840,1170,1138,1134,1134,3.076923076923077,26004.5275,pdcsap_flux
TIC_145982812,14146,13829,13828,13828,2.2479852961968083,10728.8805,pdcsap_flux
TIC_146208651,10804,10137,10137,10137,6.173639392817476,19045.951,pdcsap_flux
TIC_146244533,14146,13826,13826,13826,2.2621235684999297,9848.533,pdcsap_flux
TIC_146463781,16340,16340,16340,16340,0.0,130.35007000000002,pdcsap_flux
TIC_143257766,100465,61423,61415,61415,38.869257950530034,11361.201,pdcsap_flux
TIC_146467675,17954,17496,17496,17496,2.5509635735769143,20539.2,pdcsap_flux
TIC_146836153,17741,15748,15746,15746,11.24513838002368,593.66876,pdcsap_flux
TIC_146846569,16939,15862,15862,15862,6.358108506995686,122.7211575,pdcsap_flux
TIC_147340931,17274,15483,15471,15471,10.43765196248697,5895.9565,pdcsap_flux
TIC_147660201,16939,15658,15657,15657,7.568333431725605,5530.3643,pdcsap_flux
TIC_147895461,17359,12031,12031,12031,30.693012270292066,1732.7015,pdcsap_flux
TIC_148233571,18697,15339,15339,15339,17.960100550890512,2167.636,pdcsap_flux
TIC_147576037,19610,19263,19249,19249,1.840897501274863,23089.36,pdcsap_flux
TIC_148659924,17332,16818,16818,16818,2.965612739441492,12038.274,pdcsap_flux
TIC_149126400,16779,16745,16745,16745,0.2026342451874385,60.884834,pdcsap_flux
TIC_149282072,16940,16940,16940,16940,0.0,9916.8645,pdcsap_flux
TIC_150271680,18277,18277,18277,18277,0.0,25345.844,pdcsap_flux
TIC_151728428,18157,15522,15521,15521,14.51781681995924,6430.982,pdcsap_flux
TIC_151930063,17743,15731,15731,15731,11.339683255368316,1113.083,pdcsap_flux
TIC_151959065,16935,15662,15574,15574,8.036610569825807,2706.53385,pdcsap_flux
TIC_143994283,104470,98467,98467,98467,5.746147219297404,9727.578,pdcsap_flux
TIC_152714791,10155,8292,8292,8292,18.34564254062039,11747.3575,pdcsap_flux
TIC_15247229,18322,18322,18322,18322,0.0,18003.745,pdcsap_flux
TIC_153027658,18564,16854,16853,16853,9.216763628528335,13054.668,pdcsap_flux
TIC_153651591,17356,16917,16917,16917,2.5293846508412043,9887.328,pdcsap_flux
TIC_154459165,17370,16916,16916,16916,2.61370178468624,10394.6775,pdcsap_flux
TIC_154867950,18744,18603,18595,18595,0.7949210413999097,54326.074,pdcsap_flux
TIC_15565627,1220,919,919,919,24.672131147540988,11306.751,pdcsap_flux
TIC_154927364,19611,19611,19611,19611,0.0,12792.969,pdcsap_flux
TIC_155114483,16419,13135,13105,13105,20.183933248066268,31879.498,pdcsap_flux
TIC_155005217,19611,18896,18895,18895,3.651012187037883,11108.881,pdcsap_flux
TIC_155947004,17190,12498,12498,12498,27.294938917975564,2881.0838,pdcsap_flux
TIC_155807906,17743,15777,15777,15777,11.080426083525897,989.6247,pdcsap_flux
TIC_156678143,1121,1109,1098,1098,2.0517395182872433,6157.1062,pdcsap_flux
TIC_155995204,17284,13676,13675,13675,20.880583198333724,656.6816,pdcsap_flux
TIC_15682927,19474,14349,14349,14349,26.317140803122108,1764.116,pdcsap_flux
TIC_156816238,17465,15402,15402,15402,11.812195820211857,1293.7417,pdcsap_flux
TIC_156991337,14680,14584,14584,14584,0.6539509536784727,13166.8425,pdcsap_flux
TIC_149601557,100646,96324,96320,96320,4.29823341215746,16360.469,pdcsap_flux
TIC_157528286,17769,15710,15710,15710,11.587596375710508,982.87977,pdcsap_flux
TIC_157568289,17458,17458,17456,17456,0.0114560659869367,11310.805,pdcsap_flux
TIC_15827263,17381,11422,11420,11420,34.29607042172486,10801.536,pdcsap_flux
TIC_158551257,19609,19609,19609,19609,0.0,305.0834,pdcsap_flux
TIC_158555987,18424,18039,18039,18039,2.0896656534954428,2773.6062,pdcsap_flux
TIC_158916431,19610,19610,19601,19601,0.0458949515553253,17613.371,pdcsap_flux
TIC_159334269,18989,15604,15603,15603,17.831376059824112,829.7098,pdcsap_flux
TIC_16102323,11678,9036,8904,8904,23.75406747730776,31562.842,pdcsap_flux
TIC_159510109,18419,18419,18153,18153,1.4441609207883177,47258.348,pdcsap_flux
TIC_155044736,104462,97451,97447,97447,6.715360609599664,7840.8604,pdcsap_flux
TIC_160162987,19608,19608,19608,19608,0.0,8062.5171,pdcsap_flux
TIC_160268701,19609,19609,19516,19516,0.4742720179509385,56010.3085,pdcsap_flux
TIC_155491828,104430,97954,97934,97934,6.220434740974811,5858.3174,pdcsap_flux
TIC_161156159,17336,15961,15961,15961,7.931472081218272,13661.041,pdcsap_flux
TIC_161450762,18877,13169,13162,13162,30.274937754939877,2658.19155,pdcsap_flux
TIC_156115721,104277,96323,96257,96257,7.691053635988765,33006.39,pdcsap_flux
TIC_162577466,17190,12109,12109,12109,29.557882489819665,884.9204,pdcsap_flux
TIC_16187321,18882,14572,14571,14571,22.83126787416587,3324.9624,pdcsap_flux
TIC_162246865,17162,15464,15462,15462,9.905605407295182,11471.045,pdcsap_flux
TIC_166697854,1196,1196,1196,1196,0.0,7502.1924,pdcsap_flux
TIC_162729620,19273,18252,18252,18252,5.297566543869658,1802.70615,pdcsap_flux
TIC_166184426,15860,11701,11701,11701,26.223203026481713,5141.0293,pdcsap_flux
TIC_165523947,18881,15080,15080,15080,20.13134897516021,12160.8585,pdcsap_flux
TIC_167031605,17446,17383,17382,17382,0.3668462684856099,17503.04,pdcsap_flux
TIC_166190643,19474,19474,19474,19474,0.0,2889.51,pdcsap_flux
TIC_167009792,18276,18276,18276,18276,0.0,63608.87,pdcsap_flux
TIC_169177766,1220,836,836,836,31.47540983606557,13349.987,pdcsap_flux
TIC_167098530,18881,15637,15635,15635,17.19188602298607,28269.574,pdcsap_flux
TIC_167418898,18279,18279,18278,18278,0.0054707587942459,13143.744,pdcsap_flux
TIC_167754523,18278,18278,18278,18278,0.0,35224.3575,pdcsap_flux
TIC_169532369,17659,17142,17133,17133,2.978651112747044,3737.6353,pdcsap_flux
TIC_169187982,17898,17898,17898,17898,0.0,620.2153900000001,pdcsap_flux
TIC_168871868,17244,16515,16488,16488,4.384133611691022,4439.173,pdcsap_flux
TIC_17005768,15119,12701,12548,12548,17.005092929426546,17940.947,pdcsap_flux
TIC_170103435,16337,16337,16337,16337,0.0,15497.927,pdcsap_flux
TIC_17150865,16642,15697,15352,15352,7.751472178824659,1643.1876000000002,pdcsap_flux
TIC_172110606,17388,16552,16548,16548,4.8309178743961345,42034.736999999994,pdcsap_flux
TIC_17129975,19474,19474,19474,19474,0.0,1809.297,pdcsap_flux
TIC_172464366,14682,14573,14235,14235,3.04454434000817,5892.312,pdcsap_flux
TIC_172630205,18694,13924,13924,13924,25.516208409115222,1353.37995,pdcsap_flux
TIC_173860688,10636,9397,9397,9397,11.649116209101162,6893.6157,pdcsap_flux
TIC_172754786,17898,17898,17896,17896,0.0111744328975316,1046.7695,pdcsap_flux
TIC_174143743,13362,13006,13006,13006,2.664271815596464,14843.7585,pdcsap_flux
TIC_17416749,16418,11701,11701,11701,28.730661469119255,57817.99,pdcsap_flux
TIC_175476629,1196,1196,1196,1196,0.0,1173.9969,pdcsap_flux
TIC_172871230,18788,18604,18604,18604,0.979348520332124,1839.17205,pdcsap_flux
TIC_175180796,16342,16342,16342,16342,0.0,5753.7811,pdcsap_flux
TIC_176772671,14081,13664,13664,13664,2.961437397912081,359.79564,pdcsap_flux
TIC_176778112,15680,14745,14744,14744,5.969387755102041,22834.889499999997,pdcsap_flux
TIC_164150539,117648,114417,114417,114417,2.7463280293757664,12405.984,pdcsap_flux
TIC_176831592,15679,14760,14759,14759,5.867721155685945,37273.73,pdcsap_flux
TIC_176984236,15672,14429,14429,14429,7.93134252169474,9703.005,pdcsap_flux
TIC_177126182,17458,17458,17458,17458,0.0,12082.1725,pdcsap_flux
TIC_179033846,1025,900,899,899,12.292682926829269,3231.0605,pdcsap_flux
TIC_169904935,104309,98889,98871,98871,5.213356469719777,35034.71,pdcsap_flux
TIC_177612321,18164,13665,13665,13665,24.76877339792997,810.0417,pdcsap_flux
TIC_177722855,17458,17458,17458,17458,0.0,9971.521,pdcsap_flux
TIC_178959058,18488,17318,17318,17318,6.32842925140632,19637.571,pdcsap_flux
TIC_179155220,17457,17457,17457,17457,0.0,8629.117,pdcsap_flux
TIC_179159972,17458,17458,17458,17458,0.0,8894.065,pdcsap_flux
TIC_18017227,18251,15314,15312,15312,16.103227220426277,2576.4831000000004,pdcsap_flux
TIC_180987952,14145,13797,13795,13795,2.474372569812655,25916.836,pdcsap_flux
TIC_182470056,17743,15812,15812,15812,10.883165191906665,1060.2254,pdcsap_flux
TIC_182943944,17376,16941,16940,16940,2.5092081031307556,9280.308,pdcsap_flux
TIC_184679932,15942,14832,14228,14228,10.751474093589264,32458.703,pdcsap_flux
TIC_184869170,16799,14617,14617,14617,12.988868385022922,1836.769,pdcsap_flux
TIC_185405474,1220,1220,1220,1220,0.0,16874.996,pdcsap_flux
TIC_183979262,18271,18271,17740,17740,2.906244868917962,77366.07800000001,pdcsap_flux
TIC_184952758,13360,12953,12953,12953,3.046407185628741,38453.043,pdcsap_flux
TIC_187029841,1083,967,967,967,10.710987996306551,22063.904,pdcsap_flux
TIC_175079720,106993,91685,91681,91681,14.311216621648148,1774.3933,pdcsap_flux
TIC_186599508,15874,14693,14690,14690,7.458737558271389,20651.894,pdcsap_flux
TIC_185226925,19612,19612,19612,19612,0.0,2085.41235,pdcsap_flux
TIC_187532854,15580,11419,11419,11419,26.707317073170735,2116.996,pdcsap_flux
TIC_186000935,18322,18322,18322,18322,0.0,19702.874,pdcsap_flux
TIC_175310067,104547,98529,98526,98526,5.759132256305777,9169.823,pdcsap_flux
TIC_190430205,1178,841,841,841,28.60780984719864,18441.842,pdcsap_flux
TIC_190442486,1178,797,797,797,32.34295415959253,9829.007,pdcsap_flux
TIC_188593930,16843,14888,14887,14887,11.6131330523066,1930.7148,pdcsap_flux
TIC_191146556,1102,845,818,818,25.771324863883848,11253.846,pdcsap_flux
TIC_188989177,17656,17319,17165,17165,2.7809243316719523,36226.543,pdcsap_flux
TIC_189620016,18024,15475,15475,15475,14.142254771415883,2016.9326,pdcsap_flux
TIC_189013222,17955,17606,17605,17605,1.949317738791423,12039.506,pdcsap_flux
TIC_190081497,17743,15925,15894,15894,10.42101110297019,11639.0525,pdcsap_flux
TIC_190271688,18494,18494,18291,18291,1.097653292959877,12926.335,pdcsap_flux
TIC_19155785,16898,14596,14596,14596,13.62291395431412,13191.2745,pdcsap_flux
TIC_192372961,19474,19330,19330,19330,0.7394474684194297,37132.596,pdcsap_flux
TIC_194179013,14709,13360,13358,13358,9.184852811204024,613.780975,pdcsap_flux
TIC_193628179,18787,15700,15700,15700,16.43157502528344,2568.513,pdcsap_flux
TIC_192520375,18025,15575,15575,15575,13.592233009708742,1592.9253,pdcsap_flux
TIC_193708920,18882,18882,18880,18880,0.0105920982946705,2684.8852500000003,pdcsap_flux
TIC_1950736,16718,15067,15067,15067,9.875583203732509,15091.585,pdcsap_flux
TIC_195093356,19474,15983,15963,15963,18.02916709458765,2878.2085,pdcsap_flux
TIC_195199644,18882,14615,14615,14615,22.598241711683087,14878.953,pdcsap_flux
TIC_196286587,17369,16843,16843,16843,3.02838390235477,13640.481,pdcsap_flux
TIC_197959526,17283,13675,13675,13675,20.876005323149915,2944.825,pdcsap_flux
TIC_197650870,19612,19612,19612,19612,0.0,11994.698,pdcsap_flux
TIC_198616607,16749,10950,10950,10950,34.62296256492925,1700.3278,pdcsap_flux
TIC_201154493,1080,948,948,948,12.222222222222223,21271.912,pdcsap_flux
TIC_200593988,14681,14445,14445,14445,1.6075199237109206,1971.1251,pdcsap_flux
TIC_199162630,19025,19025,19025,19025,0.0,2807.262,pdcsap_flux
TIC_199688472,18424,18424,17701,17701,3.9242292661745504,18995.146,pdcsap_flux
TIC_201233610,17283,13675,13674,13674,20.881791355667424,1057.9787,pdcsap_flux
TIC_20178111,14681,14613,14613,14613,0.46318370683196,12908.641,pdcsap_flux
TIC_20182165,17522,13427,13356,13356,23.77582467754823,247422.76,pdcsap_flux
TIC_202428245,17530,13740,13734,13734,21.654306902452937,29586.959499999997,pdcsap_flux
TIC_206466531,13541,12974,12974,12974,4.187283066243264,16446.027,pdcsap_flux
TIC_206498307,17285,13875,13855,13855,19.843795198148683,4579.7446,pdcsap_flux
TIC_207084429,18297,18297,18295,18295,0.0109307536754643,215651.6,pdcsap_flux
TIC_207468071,17520,15074,15067,15067,14.00114155251142,31226.102,pdcsap_flux
TIC_219151731,1174,1138,1138,1138,3.066439522998299,14572.7115,pdcsap_flux
TIC_207501148,16718,14981,14979,14979,10.401961957171912,18648.52,pdcsap_flux
TIC_20988926,18788,15410,15410,15410,17.979561422184375,2401.69185,pdcsap_flux
TIC_210337597,17666,12611,12611,12611,28.61428733159742,2992.201,pdcsap_flux
TIC_21755546,19609,19609,19609,19609,0.0,72358.98,pdcsap_flux
TIC_219164808,17697,17275,17238,17238,2.5936599423631135,22577.4725,pdcsap_flux
TIC_219366908,1025,897,896,896,12.585365853658535,1394.59845,pdcsap_flux
TIC_190743990,117636,110216,110207,110207,6.31524363290149,11825.25,pdcsap_flux
TIC_219205407,17284,14373,14220,14220,17.727377921777364,7431.18875,pdcsap_flux
TIC_219239945,13541,12544,12544,12544,7.362824015951553,6720.33815,pdcsap_flux
TIC_219208037,17284,12129,12127,12127,29.83684332330479,5537.817,pdcsap_flux
TIC_219766989,1096,981,981,981,10.492700729927009,2641.5818,pdcsap_flux
TIC_219379012,15690,14662,14662,14662,6.55194391332059,13252.661,pdcsap_flux
TIC_219466803,14254,12572,12572,12572,11.800196436088118,1171.54115,pdcsap_flux
TIC_219388773,15692,14449,14448,14448,7.927606423655364,8731.7375,pdcsap_flux
TIC_219467837,14255,12555,12554,12554,11.932655208698703,1488.5976500000002,pdcsap_flux
TIC_219824469,16407,13275,13275,13275,19.08941305540318,9874.294,pdcsap_flux
TIC_219821826,18216,18216,18216,18216,0.0,2114.82675,pdcsap_flux
TIC_220016044,17928,15653,15653,15653,12.6896474788041,11261.412,pdcsap_flux
TIC_220396259,13541,12974,12974,12974,4.187283066243264,17683.209000000003,pdcsap_flux
TIC_22020459,18024,15284,15284,15284,15.201952951620058,1513.9445,pdcsap_flux
TIC_220435095,19437,16102,16101,16101,17.16314246025621,2909.5105,pdcsap_flux
TIC_220518305,17281,15157,15156,15156,12.296742086684798,12492.467,pdcsap_flux
TIC_202468443,116881,71699,71696,71696,38.6589779348226,220.32408500000005,pdcsap_flux
TIC_224313733,17969,13781,13780,13780,23.312371306138346,7004.2305,pdcsap_flux
TIC_224418572,17532,11610,11610,11610,33.7782340862423,2920.5591,pdcsap_flux
TIC_22843856,15667,14717,14669,14669,6.370077232399307,19464.3,pdcsap_flux
TIC_229091748,17906,14824,14824,14824,17.212107673405562,1331.29845,pdcsap_flux
TIC_229141709,17928,15331,15071,15071,15.9359660865685,3208.6553,pdcsap_flux
TIC_229285649,16875,15051,14767,14767,12.491851851851854,8056.0034,pdcsap_flux
TIC_229384040,17444,17444,17442,17442,0.0114652602614118,37195.17,pdcsap_flux
TIC_229770036,18423,18423,18423,18423,0.0,9241.116,pdcsap_flux
TIC_229536616,18320,18320,18136,18136,1.0043668122270757,8747.569,pdcsap_flux
TIC_231703293,1184,1184,1184,1184,0.0,1691.3679,pdcsap_flux
TIC_230075120,18851,16888,16888,16888,10.41324067688717,5607.25025,pdcsap_flux
TIC_230017325,19607,19607,19607,19607,0.0,11438.956,pdcsap_flux
TIC_230267547,12962,9632,9632,9632,25.690479864218485,10918.231,pdcsap_flux
TIC_230086768,17748,14986,14927,14927,15.894748704079332,648.98083,pdcsap_flux
TIC_23113034,17209,15263,15261,15261,11.319658318321812,74381.21,pdcsap_flux
TIC_230386397,18424,17643,17643,17643,4.239036039947896,5420.9185,pdcsap_flux
TIC_232679662,19610,19610,19475,19475,0.688424273329935,11835.401,pdcsap_flux
TIC_231721005,18854,18854,18854,18854,0.0,16289.832,pdcsap_flux
TIC_233390838,17745,13261,13085,13085,26.26091856861088,24702.047,pdcsap_flux
TIC_232967666,18752,18614,18613,18613,0.7412542662115995,11829.56,pdcsap_flux
TIC_233497719,18213,18213,18201,18201,0.0658870037885006,1118.0746,pdcsap_flux
TIC_233541860,18424,15184,15184,15184,17.585757707338256,16539.004,pdcsap_flux
TIC_233503636,18217,18217,18217,18217,0.0,3774.0469,pdcsap_flux
TIC_233684822,18423,18423,18422,18422,0.0054279976116844,18114.706,pdcsap_flux
TIC_233569098,19611,19611,19611,19611,0.0,8761.013,pdcsap_flux
TIC_233681149,18423,18423,18423,18423,0.0,7829.14,pdcsap_flux
TIC_233720539,19611,19611,19606,19606,0.0254958951608763,7213.45875,pdcsap_flux
TIC_233735068,18424,12943,12937,12937,29.781806339557104,15832.276,pdcsap_flux
TIC_235684392,18851,16424,16424,16424,12.874648559758109,977.6136,pdcsap_flux
TIC_23389848,19594,19594,18958,18958,3.2458915994692306,14250.4585,pdcsap_flux
TIC_23650642,17857,16619,16619,16619,6.932855462843701,7740.52,pdcsap_flux
TIC_236775063,18978,15648,15648,15648,17.54663294340816,997.467925,pdcsap_flux
TIC_237101326,18852,16934,16934,16934,10.173986844897096,970.3596,pdcsap_flux
TIC_237185205,19611,18342,18340,18340,6.48105654989547,20192.58,pdcsap_flux
TIC_237200747,18422,18422,18258,18258,0.8902399305178554,4302.7812,pdcsap_flux
TIC_237235093,16716,12786,12786,12786,23.51040918880115,3070.7837499999996,pdcsap_flux
TIC_237751146,14684,14653,14653,14653,0.2111141378370984,339.3645,pdcsap_flux
TIC_238162973,17767,15445,15443,15443,13.080430010693988,763.84106,pdcsap_flux
TIC_237808867,17456,17456,17454,17454,0.0114573785517824,19638.17,pdcsap_flux
TIC_238197709,18864,14347,14337,14337,23.99809160305344,12325.571,pdcsap_flux
TIC_238374636,17372,16929,16915,16915,2.630670043748562,21310.01,pdcsap_flux
TIC_239136269,16004,15737,15737,15737,1.6683329167708094,788.1321,pdcsap_flux
TIC_241065596,1097,840,839,839,23.518687329079302,11003.012,pdcsap_flux
TIC_239372503,19474,19474,19474,19474,0.0,52212.197499999995,pdcsap_flux
TIC_239722954,18538,16734,16733,16733,9.736756931707848,858.9407,pdcsap_flux
TIC_239638934,17329,17329,17288,17288,0.2365976109411915,9916.7245,pdcsap_flux
TIC_240148934,16943,15448,15448,15448,8.82370300419052,12014.458,pdcsap_flux
TIC_241174783,18189,16615,16614,16614,8.659079663532909,24746.339,pdcsap_flux
TIC_241102583,17840,17195,17182,17182,3.688340807174883,1774.66145,pdcsap_flux
TIC_243283955,1220,1220,1220,1220,0.0,2621.78385,pdcsap_flux
TIC_242083025,17334,15294,15294,15294,11.768778123918311,7892.212,pdcsap_flux
TIC_245462406,1083,971,971,971,10.341643582640812,11806.783,pdcsap_flux
TIC_242536549,18464,18236,18236,18236,1.234835355285957,25619.743,pdcsap_flux
TIC_243153196,17989,17989,17980,17980,0.0500305742398121,8438.5695,pdcsap_flux
TIC_243333538,19610,18004,18002,18002,8.199898011218764,487.3496,pdcsap_flux
TIC_249862365,1083,971,971,971,10.341643582640812,35556.3,pdcsap_flux
TIC_24364065,19609,19609,19609,19609,0.0,10617.736,pdcsap_flux
TIC_247873937,16900,14555,14551,14551,13.899408284023671,2392.3394,pdcsap_flux
TIC_249067445,17901,17157,17157,17157,4.156192391486513,43382.47,pdcsap_flux
TIC_249812036,19611,19490,19444,19444,0.8515628983733592,23059.991,pdcsap_flux
TIC_250386181,15678,14851,14848,14848,5.294042607475447,18104.58,pdcsap_flux
TIC_250484865,17455,17455,17455,17455,0.0,49560.19,pdcsap_flux
TIC_251209368,18071,13322,13322,13322,26.27967461678933,1031.42645,pdcsap_flux
TIC_252537013,12874,11770,11770,11770,8.575423333851173,10338.952,pdcsap_flux
TIC_253917293,1184,1173,1171,1171,1.0979729729729717,4846.0664,pdcsap_flux
TIC_254629854,1222,843,843,843,31.014729950900165,7351.1133,pdcsap_flux
TIC_253030300,14046,12785,12785,12785,8.97764488110494,2110.0015,pdcsap_flux
TIC_252636888,17989,17989,17989,17989,0.0,10886.01,pdcsap_flux
TIC_255851356,3692,3692,3692,3692,0.0,15199.7105,pdcsap_flux
TIC_253132689,17337,15991,15991,15991,7.763742285285802,11572.329,pdcsap_flux
TIC_255760319,14683,14652,14652,14652,0.2111285159708487,41121.98,pdcsap_flux
TIC_253990973,19247,17220,17217,17217,10.54709824907778,20961.354,pdcsap_flux
TIC_257052211,1178,829,829,829,29.626485568760607,9227.735,pdcsap_flux
TIC_238597883,104342,97593,97583,97583,6.4777366736309405,36403.055,pdcsap_flux
TIC_255918903,18603,13535,13535,13535,27.242917808955543,966.493,pdcsap_flux
TIC_256349966,12874,12874,12874,12874,0.0,2303.1814,pdcsap_flux
TIC_256886630,17573,12636,12632,12632,28.11699766687532,82030.815,pdcsap_flux
TIC_256621916,18322,18322,18322,18322,0.0,10882.39575,pdcsap_flux
TIC_258557847,17381,11954,11954,11954,31.22375007191761,15296.641500000002,pdcsap_flux
TIC_258402425,19607,19607,19606,19606,0.0051002193094285,18433.973,pdcsap_flux
TIC_258777137,18424,18424,18424,18424,0.0,15717.721,pdcsap_flux
TIC_239541449,117640,114672,114667,114667,2.5272016320979307,6730.4805,pdcsap_flux
TIC_258801269,19609,19609,19609,19609,0.0,6803.8574,pdcsap_flux
TIC_258871793,17524,13109,13108,13108,25.199726089933804,1344.10925,pdcsap_flux
TIC_259126549,17534,12710,12543,12543,28.46469715980381,6590.3647,pdcsap_flux
TIC_259129875,19611,19437,19437,19437,0.8872571515985972,9601.012,pdcsap_flux
TIC_259151170,19474,19474,19128,19128,1.7767279449522388,10985.1295,pdcsap_flux
TIC_259701242,13541,12939,12938,12938,4.453142308544422,80042.3925,pdcsap_flux
TIC_259389219,18565,16159,16158,16158,12.965257204416911,5157.6425,pdcsap_flux
TIC_260298958,16781,16781,16781,16781,0.0,152.2404,pdcsap_flux
TIC_260271203,18277,18277,18208,18208,0.3775236636209489,689.3841,pdcsap_flux
TIC_260043723,18277,18277,18276,18276,0.005471357443787,52079.25,pdcsap_flux
TIC_260476837,18187,10448,10441,10441,42.59086160444273,1315.8734,pdcsap_flux
TIC_262135904,3485,3485,3485,3485,0.0,14656.301,pdcsap_flux
TIC_261141602,16049,11103,11103,11103,30.818119509003672,2775.3445,pdcsap_flux
TIC_260849386,19433,16357,16357,16357,15.82874491843771,7825.3994,pdcsap_flux
TIC_260609205,18279,18279,18235,18235,0.240713386946767,1362.6796,pdcsap_flux
TIC_262499797,17762,15274,15274,15274,14.007431595541044,191.434615,pdcsap_flux
TIC_262530873,17929,13222,13222,13222,26.253555691895812,1398.818,pdcsap_flux
TIC_262531275,17928,13171,13171,13171,26.5339134315038,1018.4082,pdcsap_flux
TIC_262781201,13360,12960,12956,12956,3.02395209580838,29873.979,pdcsap_flux
TIC_263203229,17472,15988,15988,15988,8.493589743589746,1081.2626,pdcsap_flux
TIC_26433869,11673,11673,11629,11629,0.3769382335303661,68586.88,pdcsap_flux
TIC_266843799,1110,988,988,988,10.99099099099099,15183.441,pdcsap_flux
TIC_264303333,18423,18423,18423,18423,0.0,14357.305,pdcsap_flux
TIC_265077027,17336,16877,16871,16871,2.6822796492847245,8652.546,pdcsap_flux
TIC_26583436,18788,17198,17198,17198,8.462848626783048,1103.8312,pdcsap_flux
TIC_266688542,19612,19612,19612,19612,0.0,13542.6505,pdcsap_flux
TIC_267489265,17744,15119,15111,15111,14.838818755635709,32497.424,pdcsap_flux
TIC_267484653,18850,16324,16323,16323,13.405835543766576,1832.1316,pdcsap_flux
TIC_267527924,17372,16908,16906,16906,2.6824775500805864,14162.43,pdcsap_flux
TIC_267561446,17748,17615,17614,17614,0.7550146495379773,1523.42605,pdcsap_flux
