Host Star,Status,search_seconds,download_seconds,write_seconds,search_method
TIC_128463355,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/2846/3355/tess2021014023720-s0034-0000000128463355-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_128501004,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0056/0000/0001/2850/1004/tess2022244194134-s0056-0000000128501004-0243-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_129107501,I/O operation on closed file.,,,,
TIC_129319156,I/O operation on closed file.,,,,
TIC_129432342,Success,2.34119604100124,0.5843025000067428,0.201801165996585,tic_id
TIC_129539786,Success,3.2664911250176374,0.5382932920183521,0.0303375420044176,tic_id
TIC_129881395,Success,2.8735182500095107,2.207613583013881,0.7553833329875488,tic_id
TIC_130191319,I/O operation on closed file.,,,,
TIC_130611752,Download of mast:TESS/product/tess2023018032328-s0061-0000000130611752-0250-s_lc.fits failed. MAST returns ERROR: HTTPError: 503 Server Error: Service Unavailable for url: https://stpubdata.s3.us-east-1.amazonaws.com/tess/public/tid/s0061/0000/0001/3061/1752/tess2023018032328-s0061-0000000130611752-0250-s_lc.fits,,,,
TIC_131036011,Success,0.8386650419852231,0.2494917919975705,0.0206425829965155,tic_id
TIC_131081852,Download of mast:TESS/product/tess2019085135100-s0010-0000000131081852-0140-s_lc.fits failed. MAST returns ERROR: HTTPError: 503 Server Error: Service Unavailable for url: https://stpubdata.s3.us-east-1.amazonaws.com/tess/public/tid/s0010/0000/0001/3108/1852/tess2019085135100-s0010-0000000131081852-0140-s_lc.fits,,,,
TIC_131419878,Success,1.3861273750080727,2.087121374992421,0.3476603750023059,tic_id
TIC_131581522,I/O operation on closed file.,,,,
TIC_131581531,I/O operation on closed file.,,,,
TIC_131979339,I/O operation on closed file.,,,,
TIC_132320310,Success,0.6954288749839179,0.4450161250133533,0.0296207920182496,tic_id
TIC_132534906,I/O operation on closed file.,,,,
TIC_133505138,Success,0.4587071659916546,2.989181542012375,0.4049423750257119,tic_id
TIC_133654092,Success,0.6415060830186121,2.5626487499976065,0.4045889590051956,tic_id
TIC_134315574,I/O operation on closed file.,,,,
TIC_134396419,Success,0.596046958991792,2.0243479999771807,0.533992999990005,tic_id
TIC_135083444,I/O operation on closed file.,,,,
TIC_136848581,Success,1.2706575409974905,2.6654113749973476,0.3866561670147348,tic_id
TIC_136971594,I/O operation on closed file.,,,,
TIC_137157546,Success,0.9335208749980666,1.7280693330103531,0.372981417021947,tic_id
TIC_137284119,I/O operation on closed file.,,,,
TIC_137500798,I/O operation on closed file.,,,,
TIC_137543637,Success,0.8819837910123169,1.392319666018011,0.3378418749780394,tic_id
TIC_138017750,I/O operation on closed file.,,,,
TIC_138361973,I/O operation on closed file.,,,,
TIC_138497780,Success,1.7819825419865083,3.731425707985182,0.5560993750113994,tic_id
TIC_138968089,I/O operation on closed file.,,,,
TIC_139118482,Success,1.4683435420156457,3.2542191250249743,0.5068749170168303,tic_id
TIC_139285736,Success,1.5734634999826085,0.4928705829952378,0.0336187079956289,tic_id
TIC_139853601,I/O operation on closed file.,,,,
TIC_140706664,Success,1.7743089589930603,6.85744787499425,2.533836540998891,tic_id
TIC_140830390,Success,1.8992717080109287,7.852915832976578,1.2149569160246756,tic_id
TIC_141227133,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0035/0000/0001/4122/7133/tess2021039152502-s0035-0000000141227133-0205-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141405814,Success,0.7706812499964144,1.8419818340044003,0.3264570829924196,tic_id
TIC_141412823,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0061/0000/0001/4141/2823/tess2023018032328-s0061-0000000141412823-0250-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141482386,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0027/0000/0001/4148/2386/tess2020186164531-s0027-0000000141482386-0189-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141616639,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0047/0000/0001/4161/6639/tess2021364111932-s0047-0000000141616639-0218-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141631253,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0061/0000/0001/4163/1253/tess2023018032328-s0061-0000000141631253-0250-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141663460,I/O operation on closed file.,,,,
TIC_141663464,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0038/0000/0001/4166/3464/tess2021118034608-s0038-0000000141663464-0209-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_141776043,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4177/6043/tess2021014023720-s0034-0000000141776043-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_142087638,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0007/0000/0001/4208/7638/tess2019006130736-s0007-0000000142087638-0131-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_142090065,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0019/0000/0001/4209/0065/tess2019331140908-s0019-0000000142090065-0164-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_142918609,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4291/8609/tess2021014023720-s0034-0000000142918609-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_143032776,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0063/0000/0001/4303/2776/tess2023069172124-s0063-0000000143032776-0255-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_143257766,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0027/0000/0001/4325/7766/tess2020186164531-s0027-0000000143257766-0189-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_143350972,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0005/0000/0001/4335/0972/tess2018319095959-s0005-0000000143350972-0125-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_143526444,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0007/0000/0001/4352/6444/tess2019006130736-s0007-0000000143526444-0131-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_143994283,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4399/4283/tess2021014023720-s0034-0000000143994283-0204-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_144043410,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4404/3410/tess2021014023720-s0034-0000000144043410-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_144440290,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0002/0000/0001/4444/0290/tess2018234235059-s0002-0000000144440290-0121-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_144956678,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4495/6678/tess2021014023720-s0034-0000000144956678-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_144970275,Success,2.484140834014397,0.4190630829834845,0.0228000000061001,tic_id
TIC_145027461,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4502/7461/tess2021014023720-s0034-0000000145027461-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_145982812,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0035/0000/0001/4598/2812/tess2021039152502-s0035-0000000145982812-0205-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_146208651,Success,2.4559877080027945,0.922302082995884,0.2579872500209603,tic_id
TIC_146244533,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0035/0000/0001/4624/4533/tess2021039152502-s0035-0000000146244533-0205-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_146261607,Success,2.1047591249807738,0.6627852910023648,0.0429960830078925,tic_id
TIC_146434840,I/O operation on closed file.,,,,
TIC_146463781,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0007/0000/0001/4646/3781/tess2019006130736-s0007-0000000146463781-0131-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_146467675,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0032/0000/0001/4646/7675/tess2020324010417-s0032-0000000146467675-0200-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_146836153,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0061/0000/0001/4683/6153/tess2023018032328-s0061-0000000146836153-0250-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_146846569,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0009/0000/0001/4684/6569/tess2019058134432-s0009-0000000146846569-0139-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_147340931,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0036/0000/0001/4734/0931/tess2021065132309-s0036-0000000147340931-0207-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_147576037,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0040/0000/0001/4757/6037/tess2021175071901-s0040-0000000147576037-0211-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_147660201,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0009/0000/0001/4766/0201/tess2019058134432-s0009-0000000147660201-0139-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_147895461,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0074/0000/0001/4789/5461/tess2024003055635-s0074-0000000147895461-0269-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_148233571,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0087/0000/0001/4823/3571/tess2024353092137-s0087-0000000148233571-0284-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_148523092,Success,2.610047374997521,0.6423179999983404,0.1520918339956551,tic_id
TIC_148659924,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/4865/9924/tess2021014023720-s0034-0000000148659924-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_149126400,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0027/0000/0001/4912/6400/tess2020186164531-s0027-0000000149126400-0189-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_149282072,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0026/0000/0001/4928/2072/tess2020160202036-s0026-0000000149282072-0188-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_149601557,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0027/0000/0001/4960/1557/tess2020186164531-s0027-0000000149601557-0189-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_150271680,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0001/0000/0001/5027/1680/tess2018206045859-s0001-0000000150271680-0120-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_151728428,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0092/0000/0001/5172/8428/tess2025127075000-s0092-0000000151728428-0289-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_151930063,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0061/0000/0001/5193/0063/tess2023018032328-s0061-0000000151930063-0250-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_151959065,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0009/0000/0001/5195/9065/tess2019058134432-s0009-0000000151959065-0139-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_152685831,Success,2.0766401670116466,0.3468931659881491,0.0161320829938631,tic_id
TIC_152714791,I/O operation on closed file.,,,,
TIC_153027658,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0030/0000/0001/5302/7658/tess2020266004630-s0030-0000000153027658-0195-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_153197346,Success,2.1589047919842415,0.8216078749974258,0.0183132499805651,tic_id
TIC_153651591,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/5365/1591/tess2021014023720-s0034-0000000153651591-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_154459165,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/5445/9165/tess2021014023720-s0034-0000000154459165-0204-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_154867950,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0021/0000/0001/5486/7950/tess2020020091053-s0021-0000000154867950-0167-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_154927364,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0040/0000/0001/5492/7364/tess2021175071901-s0040-0000000154927364-0211-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155005217,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0056/0000/0001/5500/5217/tess2022244194134-s0056-0000000155005217-0243-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155044736,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/5504/4736/tess2021014023720-s0034-0000000155044736-0204-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155114483,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0017/0000/0001/5511/4483/tess2019279210107-s0017-0000000155114483-0161-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155491828,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/5549/1828/tess2021014023720-s0034-0000000155491828-0204-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155807906,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0061/0000/0001/5580/7906/tess2023018032328-s0061-0000000155807906-0250-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155947004,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0050/0000/0001/5594/7004/tess2022085151738-s0050-0000000155947004-0222-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_155986102,Success,2.820467167010065,0.463634790998185,0.0179297089925967,tic_id
TIC_155995204,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0028/0000/0001/5599/5204/tess2020212050318-s0028-0000000155995204-0190-s_lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
TIC_156115721,"HTTPSConnectionPool(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /tess/public/tid/s0034/0000/0001/5611/5721/tess2021014023720-s0034-0000000156115721-0204-a_fast-lc.fits (Caused by NameResolutionError(""HTTPSConnection(host='stpubdata.s3.us-east-1.amazonaws.com', port=443): Failed to resolve 'stpubdata.s3.us-east-1.amazonaws.com' ([Errno 8] nodename nor servname provided, or not known)""))",,,,
