host,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source
Kepler-1693,18556,12967,12967,12967,30.11963785298556,288.87698,pdcsap_flux
Kepler-1694,19610,19610,19610,19610,0.0,336.991075,pdcsap_flux
Kepler-1697,19611,19611,19611,19611,0.0,1314.3054,pdcsap_flux
Kepler-1698,19611,19611,19611,19611,0.0,1914.5962,pdcsap_flux
Kepler-1699,18788,17266,17266,17266,8.100915477964655,362.392625,pdcsap_flux
Kepler-17,18320,18320,18255,18255,0.3548034934497845,494.51202,pdcsap_flux
Kepler-170,19609,19609,19609,19609,0.0,456.06097,pdcsap_flux
Kepler-1700,18783,15527,15496,15496,17.499866900921045,779.3829800000001,pdcsap_flux
Kepler-1701,18788,17097,17097,17097,9.000425803704493,402.5529,pdcsap_flux
Kepler-1704,19611,14840,14840,14840,24.32818316251083,1245.9229,pdcsap_flux
Kepler-1702,18410,16641,16641,16641,9.608908202064091,92.3856,pdcsap_flux
Kepler-1705,18409,17790,17790,17790,3.362485740670329,130.97910000000002,pdcsap_flux
Kepler-1709,19611,19611,19611,19611,0.0,5204.4062,pdcsap_flux
Kepler-171,18788,18604,18604,18604,0.979348520332124,202.10639,pdcsap_flux
Kepler-1710,19611,19611,19611,19611,0.0,2342.5266,pdcsap_flux
Kepler-1711,18787,18603,18603,18603,0.9794006493852092,1202.4438,pdcsap_flux
Kepler-1712,19611,19611,19611,19611,0.0,815.01874,pdcsap_flux
Kepler-1715,17749,15124,15124,15124,14.789565609330102,2568.8999,pdcsap_flux
Kepler-1713,19611,19611,19611,19611,0.0,9968.807,pdcsap_flux
Kepler-1714,18424,18424,18424,18424,0.0,9428.263,pdcsap_flux
Kepler-1716,18422,18305,18305,18305,0.6351101943328663,1809.6827,pdcsap_flux
Kepler-1717,19611,19427,19427,19427,0.93824894192035,997.9629,pdcsap_flux
Kepler-1718,19611,19611,19609,19609,0.0101983580643505,1918.6774,pdcsap_flux
Kepler-1719,18788,16312,16312,16312,13.178624654034488,1183.9656,pdcsap_flux
Kepler-1721,18555,12508,12507,12507,32.594987873888435,301.8511,pdcsap_flux
Kepler-172,19610,19610,19610,19610,0.0,369.422215,pdcsap_flux
Kepler-1720,18788,18604,18604,18604,0.979348520332124,310.118085,pdcsap_flux
Kepler-1722,18410,18410,18410,18410,0.0,254.76552,pdcsap_flux
Kepler-1723,18788,18410,18410,18410,2.011922503725782,422.768245,pdcsap_flux
Kepler-1725,18787,18603,18603,18603,0.9794006493852092,1527.568,pdcsap_flux
Kepler-1727,18787,16662,16662,16662,11.311012934475972,193.05661,pdcsap_flux
Kepler-1726,19611,19611,19611,19611,0.0,908.6898,pdcsap_flux
Kepler-1728,18556,17277,17277,17277,6.892649277861606,268.49466,pdcsap_flux
Kepler-1729,18409,18409,18409,18409,0.0,98.57106,pdcsap_flux
Kepler-173,18788,18604,18604,18604,0.979348520332124,483.001,pdcsap_flux
Kepler-1730,18788,16119,16119,16119,14.205876091121992,156.53719,pdcsap_flux
Kepler-1731,18012,10768,10768,10768,40.21763268931823,2581.0874,pdcsap_flux
Kepler-1732,18788,17149,17149,17149,8.723653395784547,292.5781,pdcsap_flux
Kepler-1735,17897,17897,17897,17897,0.0,307.5467,pdcsap_flux
Kepler-1734,18410,18410,18410,18410,0.0,127.801365,pdcsap_flux
Kepler-1737,18410,13961,13961,13961,24.166214014122755,187.5998,pdcsap_flux
Kepler-1738,18409,14095,14094,14094,23.439621924058883,155.060265,pdcsap_flux
Kepler-1739,18319,18319,18319,18319,0.0,277.1847,pdcsap_flux
Kepler-174,18787,16492,16491,16491,12.221216798850264,544.28326,pdcsap_flux
Kepler-1740,18788,18788,18787,18787,0.0053225463061523,156.05923,pdcsap_flux
Kepler-1742,18788,15851,15851,15851,15.63231850117096,443.5201,pdcsap_flux
Kepler-1741,19610,19610,19610,19610,0.0,147.64531,pdcsap_flux
Kepler-1743,18788,16338,16338,16338,13.040238450074517,4034.7555,pdcsap_flux
Kepler-1744,18410,17431,17431,17431,5.317762085822919,233.14658,pdcsap_flux
Kepler-1745,18408,18234,18219,18219,1.026727509778358,270.49423,pdcsap_flux
Kepler-1748,18556,11607,11606,11606,37.45419271394697,104.763255,pdcsap_flux
Kepler-1747,18556,11829,11829,11829,36.25242509161457,100.39371,pdcsap_flux
Kepler-1746,18788,17188,17188,17188,8.516074089844583,943.3161,pdcsap_flux
Kepler-1749,18787,16510,16509,16509,12.125405865758232,465.0176,pdcsap_flux
Kepler-175,18555,13710,13710,13710,26.11156022635408,235.91652,pdcsap_flux
Kepler-1750,18410,15381,15381,15381,16.453014665942423,133.91103,pdcsap_flux
Kepler-1753,18556,12166,12166,12166,34.4363009269239,152.934245,pdcsap_flux
Kepler-1751,19474,15691,15690,15690,19.43103625346616,185.41694,pdcsap_flux
Kepler-1752,19025,18307,18307,18307,3.773981603153742,98.88807,pdcsap_flux
Kepler-1754,19025,18566,18566,18566,2.412614980289096,102.770275,pdcsap_flux
Kepler-1755,18788,18604,18600,18600,1.0006387055567334,386.04292,pdcsap_flux
Kepler-1757,18410,13819,13819,13819,24.937533948940793,165.44597,pdcsap_flux
Kepler-1758,19474,18823,18823,18823,3.3429187634795077,241.2965,pdcsap_flux
Kepler-1759,18788,17946,17946,17946,4.481583989780713,551.04087,pdcsap_flux
Kepler-176,18788,18604,18604,18604,0.979348520332124,401.42348,pdcsap_flux
Kepler-1760,19610,19610,19610,19610,0.0,495.37779,pdcsap_flux
Kepler-1733,112768,96758,96757,96757,14.1981767877412,142.24002,pdcsap_flux
Kepler-1761,19609,19609,19609,19609,0.0,438.70053,pdcsap_flux
