host,status,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source,elapsed_s
TIC_441798995,Success,18422.0,18422.0,18422.0,18422.0,0.0,2664.19155,pdcsap_flux,0.30709954199846834
TIC_458589703,Success,16342.0,16342.0,16342.0,16342.0,0.0,5378.32535,pdcsap_flux,0.2728080839733593
TIC_55390413,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.005902707984205335
TIC_459903429,Success,19606.0,19606.0,19605.0,19605.0,0.005100479445063755,51878.66,pdcsap_flux,0.365025750012137
TIC_604863428,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.008502874989062548
TIC_459952217,Success,17570.0,17369.0,17364.0,17364.0,1.1724530449630066,86414.975,pdcsap_flux,0.3584731670562178
TIC_459978312,Success,18408.0,18408.0,18408.0,18408.0,0.0,1239682.0,pdcsap_flux,0.354697540984489
TIC_47384844,Success,16898.0,15779.0,15779.0,15779.0,6.622085453899873,52652.016,pdcsap_flux,0.304226916981861
TIC_55748194,Success,18391.0,15170.0,15069.0,15069.0,18.06318307867979,1781.1652,pdcsap_flux,0.26338779204525054
TIC_49687222,Success,18300.0,18300.0,18300.0,18300.0,0.0,18955.427,pdcsap_flux,0.3400730839930475
TIC_74484886,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.006544209027197212
TIC_68035558,Success,14409.0,10082.0,10082.0,10082.0,30.029842459573874,6959.459000000001,pdcsap_flux,0.19500129099469632
TIC_62301521,Success,19250.0,15266.0,15265.0,15265.0,20.701298701298697,493.61072,pdcsap_flux,0.28331766597693786
TIC_76505260,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.0063707499648444355
TIC_77102895,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.006474082998465747
TIC_684936227,Success,18277.0,18277.0,18277.0,18277.0,0.0,2715.3088,pdcsap_flux,0.2970269999932498
TIC_78775584,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.006264208001084626
TIC_80174172,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.016215667012147605
TIC_72668830,Success,13541.0,12901.0,12901.0,12901.0,4.726386529798388,10810.367,pdcsap_flux,0.22920308395987377
TIC_343648136,Success,116251.0,111582.0,111579.0,111579.0,4.018890160084643,10433.226,pdcsap_flux,1.8750758749665692
TIC_71134735,Success,18592.0,16495.0,16495.0,16495.0,11.27904475043029,815.37354,pdcsap_flux,0.2847365830093622
TIC_84126162,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.020954790990799665
TIC_90919952,"Skipped: Non-standard schema (missing columns: ['pdcsap_flux', 'pdcsap_flux_err'])",,,,,,,,0.012298166984692216
TIC_75656058,Success,19611.0,19611.0,19611.0,19611.0,0.0,7456.621,pdcsap_flux,0.32102045899955556
TIC_78154865,Success,13359.0,13031.0,13031.0,13031.0,2.4552735983232266,44492.387,pdcsap_flux,0.2501290420186706
TIC_76197937,Success,19610.0,19610.0,19610.0,19610.0,0.0,7357.5650000000005,pdcsap_flux,0.3542575829778798
TIC_93125144,Success,14678.0,14518.0,14518.0,14518.0,1.0900667665894481,21580.610500000003,pdcsap_flux,0.23165420803707093
TIC_96097215,Success,13362.0,12978.0,12975.0,12975.0,2.8962730130219994,12668.571,pdcsap_flux,0.21927825000602752
TIC_8677530,Success,17196.0,15264.0,15264.0,15264.0,11.235170969993025,1938.65025,pdcsap_flux,0.2802520000259392
TIC_87597187,Success,18540.0,16575.0,16457.0,16457.0,11.235167206040996,984.05365,pdcsap_flux,0.2898480410221964
