host,status,n_original,n_after_quality,n_after_outliers,n_final,pct_removed,pre_norm_median_flux,flux_source,elapsed_s
K2-159,Success,17535.0,15860.0,15860.0,15860.0,9.552323923581408,5589.8569,pdcsap_flux,0.2297050420020241
K2-160,Success,17535.0,15917.0,15917.0,15917.0,9.227259766181916,2358.4658,pdcsap_flux,0.2490682910138275
K2-161,Success,17535.0,15836.0,15836.0,15836.0,9.689193042486457,3243.3574,pdcsap_flux,0.2434868339914828
K2-162,Success,17573.0,16320.0,16320.0,16320.0,7.1302566437147945,4724.981,pdcsap_flux,0.2477267909853253
K2-164,Success,16537.0,16204.0,16204.0,16204.0,2.013666324000729,8355.9705,pdcsap_flux,0.2350690409948583
K2-147,Success,100671.0,98196.0,98188.0,98188.0,2.466450119696839,2238.3503,pdcsap_flux,1.381466165999882
K2-167,Success,18297.0,18297.0,18295.0,18295.0,0.0109307536754643,130733.4,pdcsap_flux,0.2728984580026008
K2-169,Success,14986.0,9762.0,9761.0,9761.0,34.86587481649539,4121.2344,pdcsap_flux,0.1935654589906335
K2-170,Success,14986.0,9774.0,9774.0,9774.0,34.779127185373014,2482.98875,pdcsap_flux,0.1842216250079218
K2-171,Success,14927.0,9752.0,9752.0,9752.0,34.66872110939908,2890.9569,pdcsap_flux,0.2126403330184985
K2-155,Success,100109.0,91340.0,91326.0,91326.0,8.773436953720449,4547.64575,pdcsap_flux,1.3832838750095109
K2-173,Success,16863.0,14107.0,14107.0,14107.0,16.34347387772045,3748.7705,pdcsap_flux,0.2919152920076158
K2-158,Success,105818.0,93194.0,93191.0,93191.0,11.932752461773989,5690.7344,pdcsap_flux,1.40856562499539
K2-174,Success,16863.0,14102.0,14102.0,14102.0,16.37312459230268,5138.07135,pdcsap_flux,0.2399786659807432
K2-175,Success,16860.0,13020.0,13019.0,13019.0,22.781731909845792,13538.339,pdcsap_flux,0.2443754160194657
K2-176,Success,16862.0,13023.0,13023.0,13023.0,22.767168781876418,2389.614,pdcsap_flux,0.2458274579839781
K2-168,Success,90699.0,57305.0,57305.0,57305.0,36.81848752466951,3645.8147,pdcsap_flux,1.1735866660019385
K2-177,Success,17028.0,12341.0,12341.0,12341.0,27.52525252525253,2979.3357,pdcsap_flux,0.2134408749989234
K2-178,Success,17027.0,12319.0,12319.0,12319.0,27.650202619369235,3785.8862,pdcsap_flux,0.2123282499960623
K2-179,Success,17028.0,13081.0,13081.0,13081.0,23.179469109701667,2513.1482,pdcsap_flux,0.209865874989191
K2-165,Success,105839.0,94082.0,94078.0,94078.0,11.11216092366708,7611.543949999999,pdcsap_flux,1.527083249995485
K2-172,Success,90232.0,56549.0,56549.0,56549.0,37.32932884120933,3275.6357,pdcsap_flux,1.0213870000152383
K2-18,Success,16506.0,16232.0,16232.0,16232.0,1.6600024233612063,4869.739,pdcsap_flux,0.2254074999946169
K2-166,Success,105836.0,95540.0,95537.0,95537.0,9.73109338977286,3800.472,pdcsap_flux,1.5418436249892693
K2-181,Success,16343.0,16343.0,16343.0,16343.0,0.0,2366.4312,pdcsap_flux,0.2375905840017367
K2-183,Success,16282.0,15207.0,15207.0,15207.0,6.602382999631495,2200.871,pdcsap_flux,0.2408225839899387
K2-185,Success,16284.0,15278.0,15278.0,15278.0,6.1778432817489515,3643.36315,pdcsap_flux,0.2437964580021798
K2-184,Success,16285.0,15267.0,15267.0,15267.0,6.251151366287999,23281.791,pdcsap_flux,0.2513707909965887
K2-186,Success,16272.0,15274.0,15273.0,15273.0,6.139380530973448,3196.598,pdcsap_flux,0.2411556669976562
K2-187,Success,16273.0,15270.0,15270.0,15270.0,6.163583850549992,1839.57865,pdcsap_flux,0.2334209170076064
K2-189,Success,14709.0,11604.0,11604.0,11604.0,21.10952478074648,3183.0062500000004,pdcsap_flux,0.187566542008426
K2-188,Success,16273.0,15269.0,15268.0,15268.0,6.175874147360661,2399.53345,pdcsap_flux,0.229841624997789
K2-190,Success,14704.0,11453.0,11453.0,11453.0,22.10963003264418,10118.129,pdcsap_flux,0.1841276669874787
K2-19,Success,16530.0,16203.0,16203.0,16203.0,1.9782214156079836,1889.2584,pdcsap_flux,0.2366330419899895
K2-191,Success,16256.0,10340.0,10340.0,10340.0,36.39271653543307,1764.1163,pdcsap_flux,0.2038260000117588
K2-193,Success,14704.0,11419.0,11419.0,11419.0,22.34085963003264,1463.8677,pdcsap_flux,0.1871890829934273
K2-194,Success,14677.0,11343.0,11343.0,11343.0,22.71581385841793,1699.4315,pdcsap_flux,0.1995221669785678
K2-196,Success,17434.0,16458.0,16458.0,16458.0,5.59825628083056,3970.78065,pdcsap_flux,0.2541698749992065
K2-197,Success,17550.0,16623.0,16623.0,16623.0,5.282051282051281,3957.0688,pdcsap_flux,0.2265021669736597
K2-200,Success,17592.0,16623.0,16623.0,16623.0,5.508185538881305,3368.3071,pdcsap_flux,0.2541615410009399
K2-180,Success,104131.0,98772.0,98752.0,98752.0,5.1656087044203876,2724.0073,pdcsap_flux,1.3989981670165434
K2-201,Success,18218.0,15448.0,15448.0,15448.0,15.20474256230102,4292.1097,pdcsap_flux,0.2873164170014206
K2-182,Success,104020.0,98940.0,98923.0,98923.0,4.900019227071716,5458.4775,pdcsap_flux,1.497329250007169
K2-192,Success,88556.0,67880.0,67877.0,67877.0,23.35132571480193,2756.5364,pdcsap_flux,1.1135766670049634
K2-205,Success,15540.0,10938.0,10938.0,10938.0,29.61389961389962,2973.43065,pdcsap_flux,0.1729064169921912
K2-206,Success,15513.0,10491.0,10488.0,10488.0,32.392187197834076,2043.3553,pdcsap_flux,0.1760122080158908
K2-207,Success,15514.0,10498.0,10498.0,10498.0,32.33208714709295,1659.13755,pdcsap_flux,0.1792967079964
K2-195,Success,104542.0,97474.0,97473.0,97473.0,6.761875609802759,2800.8484,pdcsap_flux,1.406151957984548
K2-199,Success,88432.0,66266.0,66266.0,66266.0,25.065587117785416,5173.1355,pdcsap_flux,1.0931800419930369
K2-209,Success,15513.0,10880.0,10880.0,10880.0,29.865274286082645,14293.586,pdcsap_flux,0.1818753330153413
K2-210,Success,16309.0,12975.0,12975.0,12975.0,20.44270034950027,6074.7095,pdcsap_flux,0.2017309579823631
K2-198,Success,105437.0,97073.0,97071.0,97071.0,7.93459601468175,10479.85,pdcsap_flux,1.4833921660028864
K2-213,Success,15476.0,10838.0,10838.0,10838.0,29.968984233652108,3650.7135,pdcsap_flux,0.1868171670066658
K2-212,Success,16310.0,13027.0,13027.0,13027.0,20.12875536480687,3276.8433,pdcsap_flux,0.1995675830112304
K2-215,Success,16268.0,12978.0,12978.0,12978.0,20.223752151462993,1961.08055,pdcsap_flux,0.2010137499892152
K2-214,Success,16270.0,12953.0,12953.0,12953.0,20.38721573448063,5668.504,pdcsap_flux,0.2182878750027157
K2-203,Success,105350.0,94693.0,94685.0,94685.0,10.123398196487898,4005.8445,pdcsap_flux,1.43227020901395
K2-216,Success,14903.0,10801.0,10801.0,10801.0,27.524659464537336,4533.2812,pdcsap_flux,0.1821747079957276
K2-217,Success,14902.0,10609.0,10609.0,10609.0,28.808213662595627,3695.317,pdcsap_flux,0.1998787909979
K2-204,Success,105964.0,94973.0,94970.0,94970.0,10.375221773432486,1670.0606,pdcsap_flux,1.391557750001084
K2-218,Success,15788.0,13760.0,13758.0,13758.0,12.85786673422853,2167.21925,pdcsap_flux,0.2122800830111373
K2-21,Success,90676.0,55741.0,55736.0,55736.0,38.532798094313826,4310.1355,pdcsap_flux,1.0045140830043238
K2-220,Success,15906.0,12939.0,12939.0,12939.0,18.653338362881932,5236.501,pdcsap_flux,0.197726208018139
K2-22,Success,16531.0,16203.0,16193.0,16193.0,2.044643397253642,481.28543,pdcsap_flux,0.2325963330222293
K2-221,Success,15907.0,12956.0,12956.0,12956.0,18.55158106493996,2785.8567,pdcsap_flux,0.2006858329987153
K2-222,Success,15881.0,13014.0,13011.0,13011.0,18.071909829355835,42110.727,pdcsap_flux,0.2138295829936396
K2-208,Success,105781.0,94967.0,94947.0,94947.0,10.24191489965116,3009.5652,pdcsap_flux,1.4744815829908475
K2-224,Success,17507.0,15829.0,15829.0,15829.0,9.584737533558007,2396.6597,pdcsap_flux,0.2515987920050975
K2-211,Success,105338.0,95025.0,94998.0,94998.0,9.816020809204652,1820.56205,pdcsap_flux,1.4221514579840004
K2-227,Success,17508.0,16291.0,16291.0,16291.0,6.951108064884625,6117.163,pdcsap_flux,0.250585083005717
K2-228,Success,17535.0,15989.0,15975.0,15975.0,8.896492728828054,2267.819,pdcsap_flux,0.2632301670091692
K2-231,Success,12707.0,9812.0,9812.0,9812.0,22.782718186826155,2517.02085,pdcsap_flux,0.1738775839912705
K2-230,Success,17431.0,16450.0,16450.0,16450.0,5.627904308416043,2291.67195,pdcsap_flux,0.2421589160221628
K2-219,Success,96787.0,73015.0,73015.0,73015.0,24.561149741184252,4336.6206,pdcsap_flux,1.173574375017779
K2-232,Success,16643.0,15563.0,15301.0,15301.0,8.063450099140779,30788.094,pdcsap_flux,0.2182738329865969
K2-238,Success,14999.0,8961.0,8961.0,8961.0,40.256017067804514,947.07666,pdcsap_flux,0.1532580829807557
K2-237,Success,17995.0,14339.0,14336.0,14336.0,20.33342595165324,6091.2505,pdcsap_flux,0.2197373749804683
K2-239,Success,16510.0,15917.0,15915.0,15915.0,3.6038764385221023,1948.745,pdcsap_flux,0.2358715419832151
K2-225,Success,102872.0,90608.0,90581.0,90581.0,11.947857531689865,6319.783,pdcsap_flux,1.300951665994944
K2-223,Success,102877.0,90384.0,90364.0,90364.0,12.163068518716525,7605.93875,pdcsap_flux,1.3366684580105357
K2-226,Success,102139.0,90548.0,90537.0,90537.0,11.359030341005882,3923.7256,pdcsap_flux,1.2698699579923414
K2-241,Success,17535.0,15664.0,15664.0,15664.0,10.670088394639288,5191.5655,pdcsap_flux,0.2219654170039575
K2-229,Success,105778.0,93412.0,91556.0,91556.0,13.445139821134832,12635.458,pdcsap_flux,1.3192955839913338
K2-233,Success,84759.0,73633.0,73633.0,73633.0,13.12662962045329,19425.863,pdcsap_flux,1.039675583015196
K2-244,Success,17535.0,15775.0,15775.0,15775.0,10.037068719703443,5399.7163,pdcsap_flux,0.2315894579805899
K2-247,Success,17498.0,15689.0,15689.0,15689.0,10.338324379929132,659.8728,pdcsap_flux,0.2406028329860419
K2-246,Success,17535.0,15980.0,15980.0,15980.0,8.86797832905617,458.890625,pdcsap_flux,0.2561612499994226
K2-24,Success,84558.0,72961.0,72958.0,72958.0,13.718394474798368,11779.8675,pdcsap_flux,1.0076208749960642
K2-25,Success,16200.0,15661.0,15656.0,15656.0,3.358024691358019,996.7615,pdcsap_flux,0.228882416995475
K2-240,Success,84798.0,74198.0,74157.0,74157.0,12.548645015212625,3377.9692,pdcsap_flux,1.0800577090121806
K2-251,Success,17508.0,16265.0,16263.0,16263.0,7.111034955448936,514.40106,pdcsap_flux,0.2206180839857552
K2-242,Success,103095.0,91718.0,91718.0,91718.0,11.03545273776614,340.796705,pdcsap_flux,1.2941516669816338
K2-243,Success,105813.0,91603.0,91593.0,91593.0,13.438802415582208,11146.706,pdcsap_flux,1.2723381250107195
K2-253,Success,17533.0,15987.0,15985.0,15985.0,8.829065191353447,377.81418,pdcsap_flux,0.2282236670143902
K2-254,Success,17535.0,15989.0,15989.0,15989.0,8.816652409466785,988.3894,pdcsap_flux,0.2362659579957835
K2-257,Success,17572.0,16468.0,16468.0,16468.0,6.282722513089,2881.70805,pdcsap_flux,0.2361457920051179
K2-258,Success,17571.0,16467.0,16467.0,16467.0,6.283080075123781,1318.2535,pdcsap_flux,0.2383332090103067
K2-248,Success,102326.0,91809.0,91807.0,91807.0,10.279889764087324,1267.6582,pdcsap_flux,1.2868030419922434
K2-259,Success,17572.0,16419.0,16419.0,16419.0,6.561575233325745,2612.064,pdcsap_flux,0.2290792920102831
K2-26,Success,16943.0,15544.0,15544.0,15544.0,8.257097326329454,1295.64765,pdcsap_flux,0.2073575830145273
K2-249,Success,102231.0,90891.0,90886.0,90886.0,11.097416634875923,2733.14475,pdcsap_flux,1.2510661669948604
K2-261,Success,16897.0,15782.0,15777.0,15777.0,6.628395573178669,16745.47,pdcsap_flux,0.2348007920081727
K2-263,Success,16286.0,15282.0,15282.0,15282.0,6.164804126243395,6984.2176500000005,pdcsap_flux,0.2041892499837558
K2-264,Success,16273.0,15279.0,15279.0,15279.0,6.1082775149019835,257.30838,pdcsap_flux,0.2164148330048192
K2-250,Success,102361.0,90981.0,90981.0,90981.0,11.117515459989647,813.865,pdcsap_flux,1.2387180420046209
K2-268,Success,16286.0,15506.0,15505.0,15505.0,4.795529902984164,1013.38916,pdcsap_flux,0.2196495419775601
K2-269,Success,16281.0,15264.0,15264.0,15264.0,6.246545052515207,6329.511350000001,pdcsap_flux,0.2102660420059692
K2-27,Success,16530.0,16201.0,16201.0,16201.0,1.9903206291591036,2587.5884,pdcsap_flux,0.2235963339917361
K2-252,Success,103010.0,91157.0,91152.0,91152.0,11.511503737501217,2497.88145,pdcsap_flux,1.2696030410006642
K2-271,Success,16281.0,15233.0,15233.0,15233.0,6.436951047232975,838.5873,pdcsap_flux,0.219013833993813
K2-270,Success,16287.0,15281.0,15241.0,15241.0,6.422299993860136,1209.7859,pdcsap_flux,0.2395275000017136
K2-272,Success,16287.0,15283.0,15282.0,15282.0,6.170565481672496,865.545875,pdcsap_flux,0.2216955829935614
K2-273,Success,16172.0,14630.0,14630.0,14630.0,9.534998763294588,1488.87875,pdcsap_flux,0.228360832988983
K2-274,Success,16273.0,15274.0,15273.0,15273.0,6.145148405333989,1978.9327,pdcsap_flux,0.2170285829924978
K2-276,Success,16150.0,15232.0,15231.0,15231.0,5.6904024767801875,510.54044,pdcsap_flux,0.2162392500031273
K2-277,Success,16425.0,15063.0,14936.0,14936.0,9.065449010654492,21914.829,pdcsap_flux,0.2096896669827401
K2-278,Success,14709.0,11507.0,11507.0,11507.0,21.76898497518526,1254.3645,pdcsap_flux,0.1861657079716678
K2-279,Success,16189.0,10211.0,10210.0,10210.0,36.932485020693065,5773.2762,pdcsap_flux,0.1869733329804148
K2-260,Success,107828.0,101798.0,101783.0,101783.0,5.606150536038879,2634.523,pdcsap_flux,1.3279513329907786
K2-28,Success,14568.0,9653.0,9643.0,9643.0,33.80697419000549,754.26416,pdcsap_flux,0.1514909170218743
K2-280,Success,18218.0,15168.0,15168.0,15168.0,16.741684048743,2789.0730000000003,pdcsap_flux,0.2315485419821925
K2-281,Success,16270.0,12943.0,12943.0,12943.0,20.448678549477563,381.3749,pdcsap_flux,0.1931694999802857
K2-283,Success,15907.0,12949.0,12948.0,12948.0,18.601873389073997,655.7788499999999,pdcsap_flux,0.1807649999973364
K2-282,Success,15906.0,12979.0,12979.0,12979.0,18.40186093298126,802.11194,pdcsap_flux,0.1908821249962784
K2-266,Success,83752.0,80261.0,80230.0,80230.0,4.205272709905438,9313.247,pdcsap_flux,1.1656756250013132
K2-265,Success,100664.0,86677.0,86669.0,86669.0,13.902686163871891,10987.721,pdcsap_flux,1.277414707990829
K2-286,Success,14055.0,12480.0,12480.0,12480.0,11.2059765208111,4813.8435,pdcsap_flux,0.1793739170243498
K2-284,Success,16912.0,16256.0,16256.0,16256.0,3.878902554399244,2448.3975,pdcsap_flux,0.2272822090017143
K2-287,Success,14096.0,12585.0,12585.0,12585.0,10.71935300794552,10510.373,pdcsap_flux,0.1889264170022215
K2-288_B,Success,16861.0,12171.0,12170.0,12170.0,27.82160014234031,303.70178,pdcsap_flux,0.1858619170088786
K2-289,Success,14111.0,12722.0,12722.0,12722.0,9.843384593579474,1134.7943,pdcsap_flux,0.1833176249929238
K2-290,Success,14095.0,12579.0,12576.0,12576.0,10.776871230932947,11357.727,pdcsap_flux,0.1916711670055519
K2-293,Success,14999.0,9352.0,9351.0,9351.0,37.65584372291486,1432.6598,pdcsap_flux,0.1826242920069489
K2-294,Success,15018.0,9387.0,9387.0,9387.0,37.49500599280863,2878.8682,pdcsap_flux,0.1624102499918081
K2-29,Success,16867.0,15610.0,15403.0,15403.0,8.679670362245806,3902.6802,pdcsap_flux,0.2439273330091964
K2-291,Success,16914.0,16302.0,16302.0,16302.0,3.618304363249381,27938.766,pdcsap_flux,0.2359862920129671
K2-275,Success,98022.0,89154.0,89141.0,89141.0,9.060210973046868,5304.5825,pdcsap_flux,1.230521374993259
K2-295,Success,16269.0,13014.0,13010.0,13010.0,20.03196262831152,1273.3676,pdcsap_flux,0.206423249997897
