host,n_points,n_points_original,was_binned,SDE,SDE_raw,FAP,period,period_uncertainty,T0,duration,depth,depth_mean,depth_mean_std,depth_mean_even,depth_mean_odd,odd_even_mismatch,rp_rs,snr,transit_count,distinct_transit_count,empty_transit_count,elapsed_s
TIC_239541449,14333,114667,True,19.552700135581556,19.34942001729708,8.0032e-05,3.852377245146242,0.0163792187498184,2828.744275450145,0.032688857684216,0.9989696343326732,0.9990715173645948,0.0001245228937452,0.9990626819418944,0.9990831246846128,0.0575809974103133,0.0288670787134857,7.466009602318152,7,7,0,38.33348637499148
TIC_239638934,17288,17288,False,13.836784970664755,12.140686740790684,8.0032e-05,5.987429054769322,0.0496701350717527,3561.2447701984556,0.1315052224890735,0.9974522905181084,0.9976924580777226,8.32319096728944e-05,0.997667067787732,0.9977182990829202,0.2177281498276162,0.0453922905731784,28.499307859313895,4,4,0,37.31308541598264
TIC_239722954,16733,16733,False,6.606076173969738,5.863872678408307,0.018727491,0.7476083035991452,0.0020283665914604,2911.7659642923622,0.0384554375149547,0.9986543606710108,0.9984989469751504,0.0003192813560402,0.99904971512427,0.9979164799397502,1.2604900253484703,0.0329891771240212,4.758766543134841,34,31,3,30.678118375013582
TIC_240148934,15448,15448,False,14.587766082783476,13.856855052994575,8.0032e-05,2.026131022297385,0.0121762156433866,2474.7176285641785,0.0786711517458262,0.999072691870276,0.999164871526446,5.177228091634368e-05,0.9992052172605496,0.9991276798562468,0.5287034848763835,0.0273854057832665,16.46701963372409,12,11,1,26.50756250001723
TIC_241065596,839,839,False,11.580741553287597,8.94693945392931,8.0032e-05,1.6198782348021006,0.0127281151266499,1765.1466410138294,0.0756230458668784,0.9983283605882686,0.9983374008601158,0.0001626613834867,0.9983108175060222,0.9983706300527326,0.1362805480949646,0.0367687146122596,12.238495256726592,14,11,3,2.4450901660020463
TIC_241102583,17182,17182,False,20.1531840681283,19.76532757466095,8.0032e-05,1.738348025543179,0.0061134852146338,3533.729438967668,0.0602493663043613,0.9861018665277348,0.98753681034913,0.0002132824063541,0.9873073013757592,0.9877757836100624,0.7778705189468732,0.1060194107024482,57.88840771953416,15,14,1,55.27259150001919
TIC_241174783,16614,16614,False,10.354777749126336,8.879225316231514,8.0032e-05,4.075459064682501,0.0185191670696522,2582.937926093129,0.0455554068781877,0.9995428435516114,0.9995825705535062,7.038880335078714e-05,0.999560804420389,0.999615219753182,0.2748032691503353,0.0192282416677733,6.4221639261119146,6,5,1,37.1611344999983
TIC_242083025,15294,15294,False,14.641444028520247,14.332374370297408,8.0032e-05,0.6474656439473295,0.0026288131717397,2308.77065843676,0.0366685179832208,0.999169726137508,0.9992463556988134,5.208085038413265e-05,0.999267627004798,0.999224831764492,0.291027921052762,0.0259130080517568,14.854809317247366,37,32,5,33.82131979201222
TIC_242536549,18236,18236,False,19.811878693324353,19.588496024942188,8.0032e-05,0.6922572888927432,0.0017576250332711,2334.209730352875,0.0323251994417801,0.999171640526276,0.9992768357660112,2.820408500710635e-05,0.9993477134534664,0.9992059580785556,1.785052398810112,0.0258831165892814,26.559134910308615,39,38,1,40.014223083038814
TIC_243153196,17980,17980,False,16.255275426705005,10.193927623990648,8.0032e-05,10.136969299275757,0.0576823351150856,2854.048069361811,0.0639005529972049,0.996404405355794,0.996561172315475,0.0001277174844363,0.996561172315475,,,0.0539252924748815,20.23871892482784,3,2,1,49.115115499997046
TIC_243283955,1220,1220,False,4.552484063246669,4.453013437856387,,8.416231158904283,0.0483176149818769,1689.1583318332398,0.8120233914372808,0.9984483426162644,0.9997019517423356,9.323477699313648e-05,0.9996324699950244,0.999881645916416,0.9288274671587682,0.0354246088065385,3.221717671480712,3,3,0,7.255226458015386
TIC_243333538,18002,18002,False,15.6490464838486,14.045411686819824,8.0032e-05,2.995810791473564,0.0174150631888829,2391.948943693411,0.0992861708619838,0.9821668507561856,0.984746140347574,0.0005853915092745,0.98558974112724,0.9836819513781726,1.149451737378952,0.1200939609261639,28.50824554411249,9,9,0,55.29923233401496
TIC_24364065,19609,19609,False,8.074481262017448,7.296254994956181,0.001280512,4.046392608724738,0.0172895265750061,2391.5933822907355,0.0784903749256172,0.999467650185624,0.9995445024295102,6.52105007315074e-05,0.9994252701890332,0.99970394909429,1.5080267670721244,0.020749407518688,6.342900137912799,7,7,0,44.15462733298773
TIC_245462406,971,971,False,11.33764249250886,10.064206165482506,8.0032e-05,2.275884361101775,0.024164110013515,1791.810117692189,0.1596012613867158,0.9988051317706204,0.9989236965494278,5.642441681122311e-05,0.9988915568284836,0.9989633355385918,0.4456599319603684,0.0310861654198567,18.438842081591527,10,9,1,3.051312500028871
TIC_247873937,14551,14551,False,13.637276940919287,11.500271477234516,8.0032e-05,4.657166106153887,0.0370413019326227,3237.470516130622,0.1473406638273729,0.9966833561451226,0.9970094401802952,0.0001687558302414,0.996911479908768,0.9971074004518224,0.4109470831158689,0.0517912706701824,16.43442549167716,5,4,1,33.00537358300062
TIC_249067445,17157,17157,False,15.185775912116148,14.580184450186737,8.0032e-05,0.8320227168849427,0.0034205560883479,2174.7761782675816,0.0623230519647781,0.9997156424460594,0.9997508706778632,1.648890774459488e-05,0.9997542800289364,0.9997472228348228,0.1512250981386203,0.015164899331993,15.319317845057634,31,29,2,28.119272625015583
TIC_249812036,19444,19444,False,17.167814626193685,15.427700996258936,8.0032e-05,5.773198536342436,0.0280885326389883,2827.5227687364827,0.0512188953378557,0.9972516244720422,0.9973923883108105,8.63638395664873e-05,0.9974182295177064,0.9973494821559638,0.2754387946818408,0.0471460359758472,29.5149976086219,5,5,0,58.769526915973984
TIC_249862365,971,971,False,11.074876756212529,7.287979327887842,8.0032e-05,0.98764702745543,0.0079787105827878,1791.5577993071104,0.0923604786616438,0.9996310174442448,0.9996701866177904,2.8950580922270936e-05,0.999629928680431,0.9997114030774684,1.0252670044996288,0.0172746821090038,12.104517235808451,23,20,3,2.830765125050675
TIC_250386181,14848,14848,False,19.155516421002957,18.36064494056446,8.0032e-05,1.4690598632076577,0.0049267482098186,1410.9157280262073,0.0327840403332759,0.9983384348387137,0.998389729406914,6.452718706168152e-05,0.9984928732443724,0.998289132330874,1.1206481665187027,0.0366577525796443,29.18603838849494,18,14,4,37.01572266698349
TIC_250484865,17455,17455,False,10.692823751758525,9.321352473447648,8.0032e-05,0.7609140466452085,0.0030548449051465,2202.4177920280927,0.0579037705347961,0.999859179504544,0.99987272369385,1.5530237429491617e-05,0.999851828877196,0.9998936499312806,0.9527267782493338,0.0106718590554823,8.30745381238928,34,32,2,27.42234687501332
TIC_251209368,13322,13322,False,6.351768805865565,5.963852531404752,0.029451781,3.002739443711031,0.0218079020107095,3667.4913161869545,0.1274961298819408,0.9986260741088294,0.9987781631837098,0.0002924307669487,0.9986469490301292,0.99890613175752,0.3141119371588313,0.0333341051249948,4.480074768038727,8,7,1,29.556783084000926
TIC_252537013,11770,11770,False,6.85210871579643,5.43401516565311,0.012164866,1.2792515620664937,0.003741967172582,3396.291215730448,0.0181969349583902,0.999489370068072,0.9995199934075518,0.0001022966151922,0.9995556894022626,0.9994779715403602,0.2718295841532035,0.0203217114792689,4.2560446451694025,22,13,9,31.17272425000556
TIC_252636888,17989,17989,False,9.573427309172692,9.04740128700204,8.0032e-05,0.6773777098958405,0.0015641227960094,2853.583286583342,0.0399397066829409,0.9993721546529138,0.99943103839245,4.1893187975339647e-05,0.9994372820507922,0.9994244745465004,0.1080293539882709,0.0225337507853425,12.915856355780996,43,39,4,39.84572699997807
TIC_253030300,12785,12785,False,13.093373435204558,10.808942020705054,8.0032e-05,2.824264430130045,0.0128617287499401,2940.5957688682292,0.0506057111334909,0.9974509518506248,0.9975403402586024,0.0002653465735485,0.9980381909853974,0.9970140409188476,1.3769227512215665,0.0454042144608544,9.62605929239739,8,6,2,26.034350040950812
TIC_253132689,15991,15991,False,14.232985437491193,12.919840073473342,8.0032e-05,3.218461625583602,0.0146541217226903,2309.409997581468,0.0676274087549209,0.999344563848988,0.9993952890666524,7.071059604708484e-05,0.9994380711137324,0.9993395862670984,0.4915767676217258,0.023023552878107,8.258967747825027,8,8,0,25.232032333035026
TIC_253917293,1171,1171,False,6.176996270727708,4.677930131871137,0.041136455,7.555005315566415,0.1440139168854157,1332.290866492286,0.3245086911089158,0.9993811636468066,0.99942076204234,0.0001018642180884,0.999641199576191,0.9990680619881782,2.1871702424788793,0.0223714975056463,6.088707361051545,3,3,0,6.401009583030827
TIC_253990973,17217,17217,False,14.573336911518997,13.595917801165788,8.0032e-05,1.0816392406664743,0.0033139073540993,1657.508665299198,0.0399078016277383,0.9995936002925422,0.999636663413392,3.910312085573841e-05,0.999681153329606,0.999593031823536,0.7976656816612178,0.0181294170729924,9.57599455867923,23,22,1,30.832025334006175
TIC_254629854,843,843,False,16.249693827860956,15.033371269199025,8.0032e-05,0.9718570185036762,0.0062339064288428,1630.0021451832315,0.0477064597345185,0.998549806440391,0.9986573580233854,9.927294769356558e-05,0.9987333529229084,0.9985945796281278,0.4963033970853701,0.0342468106738969,15.387103661976512,24,19,5,5.394200542010367
TIC_255760319,14652,14652,False,7.969989554283336,7.0873003692735255,0.001360544,3.597322124346463,0.0288173214390172,1471.544260293868,0.0555292392005089,0.9997656861917856,0.999752315802361,4.386460651758248e-05,0.9997200815586088,0.999781570410136,0.5002335674526479,0.0137659468396972,6.213026675304641,6,6,0,23.63039783295244
TIC_255851356,3692,3692,False,8.893033942954368,8.169343619339875,0.000240096,2.4026726137840444,0.0273623840801766,2335.5145641343,0.1683982853777823,0.999487758320616,0.9995742707820408,3.5715129095872236e-05,0.999583694971624,0.9995630371480576,0.2038150596445827,0.0203537578398148,12.495511500598584,11,11,0,13.544691333023366
TIC_255918903,13535,13535,False,13.623111048600638,12.391856301505683,8.0032e-05,1.7171931873565676,0.0097852565126397,3098.871550910638,0.0784613513063028,0.9954474574646536,0.9956437396675524,0.0002908349491905,0.9956125306565956,0.9956815014601692,0.0834814342363827,0.0606784045230378,14.521923713584862,14,11,3,31.978194916970097
TIC_256349966,12874,12874,False,4.66010399512651,4.014620112693246,,7.586706056668986,0.1573463874930079,3402.002931930841,0.0619021066208227,0.9978293605176346,0.9976484504870778,0.0003638362255805,0.9976484504870778,,,0.0418987431955066,6.296243492312664,3,2,1,41.970620208012406
TIC_256621916,18322,18322,False,16.662029914904565,16.09270296402117,8.0032e-05,1.4120261498798994,0.0067719561666464,2421.0002197594035,0.0411412490342227,0.9981000006326034,0.9983492645231372,6.925880090092003e-05,0.9982479508753356,0.9984712544255924,1.1330507552362232,0.0391998021472302,26.412663090541844,19,19,0,48.79843154200353
TIC_256886630,12632,12632,False,5.848188052622247,5.166165034264974,0.072989196,2.044066806665686,0.0112696787435571,1713.1988584940398,0.0550953055674345,0.9998766093483462,0.9998866402384804,2.5404983769620263e-05,0.9998778819406722,0.9998971723687562,0.266626933484844,0.0099896040724845,4.434151549370551,12,9,3,18.632906582963187
TIC_257052211,829,829,False,6.725406932985009,5.855222896065092,0.014965986,0.7953569586702672,0.0021448418205665,1711.8470147788523,0.0134778920186498,0.9971009925961978,0.9969484383673126,0.0004459345176371,0.9971422987260052,0.996782272345576,0.2983743734461073,0.0484207831186676,5.071032056602275,33,13,20,2.845918042003177
TIC_258402425,19606,19606,False,16.458678293111646,15.35326219935921,8.0032e-05,0.6754914384015233,0.0023801605540325,2391.217544574043,0.0382278112428367,0.9995714207836658,0.9996277005789344,3.50305498364874e-05,0.9995772728651374,0.9996779452520276,1.0170196554169355,0.0186175573373709,10.966001498722695,41,40,1,36.91461499995785
TIC_258557847,11954,11954,False,8.212905390797667,5.786125658849719,0.001040416,3.969034531229887,0.0268698928888071,3483.3794857379085,0.070496207377309,0.9993509557583532,0.9993437280945162,7.460736638046001e-05,0.9992244903504623,0.99946296583857,1.13753144655225,0.0229110132999797,8.392998600401423,6,4,2,28.75187054101843
TIC_258777137,18424,18424,False,15.828755362810227,14.371852626113448,8.0032e-05,5.939786442402024,0.045287712418617,1685.9813796018543,0.0969795131142991,0.994478270727818,0.995232870925499,0.0001484097650945,0.9954457556486764,0.994916629126576,1.2894616246938169,0.0668258823277117,55.26571680320662,5,5,0,49.738217082980555
TIC_258801269,19609,19609,False,11.39904974251764,10.84270273960719,8.0032e-05,5.492710766870656,0.0259862219576416,2391.877613978376,0.1098860246434689,0.999185703721444,0.9993045364084376,9.014787664509392e-05,0.999353605626596,0.999229988942389,0.482880720645717,0.025662465105326,7.95465909826968,5,5,0,52.95015908399364
TIC_258871793,13108,13108,False,12.05065583042766,10.103645956500266,8.0032e-05,9.12845278808816,0.0904090461665125,1931.137401566823,0.1497817939654817,0.996726940962654,0.9971718934653738,0.0002929738295642,0.9973956242459892,0.9967180999009184,0.7982753909418984,0.0514498444745314,9.848317340358282,3,3,0,26.883530166000128
TIC_259126549,12543,12543,False,14.33722324707314,10.968649840892494,8.0032e-05,7.409573462350435,0.0688082532707996,1935.158980439456,0.0346249644860554,0.9960683111305084,0.9975202331119778,0.0010056942103838,0.9975202331119778,,,0.0563893019392971,5.933318799607724,3,2,1,31.558746083988808
TIC_259129875,19437,19437,False,10.773824799803192,10.354473617853763,8.0032e-05,0.8764409489543312,0.0056321710829699,2390.7629049679545,0.0981630145024841,0.999551079536392,0.9996038677752004,3.178158132397986e-05,0.9996116019273528,0.9995956914643966,0.1769375288512444,0.0190542495245279,12.625876185840578,33,32,1,37.54312149999896
TIC_259151170,19128,19128,False,5.178498550651418,4.511114422302878,,3.435338026576828,0.0141406626214,2882.62045005793,0.031614479988232,0.9993795867206876,0.9992551607878264,0.0001664891367123,0.998874119540068,0.9995336140073428,1.3823419411053277,0.0223999830277571,6.573754984572672,8,7,1,41.3079565410153
TIC_259389219,16158,16158,False,16.34558734136809,14.94815813015535,8.0032e-05,2.3242082590996596,0.0090664978408967,2116.1692790430934,0.0362081128610962,0.9984073708632156,0.9985242195488432,0.0001238111484387,0.9983670032893388,0.9987207398732232,1.0063480669158738,0.0358892576459067,11.577965707482702,11,9,2,33.96058833296411
TIC_259701242,12938,12938,False,5.535527596159165,4.667540693149903,,1.5991203187586545,0.0104358640968801,1386.859950004482,0.0215809782209251,0.999854851779915,0.9998708424355784,3.172536487234744e-05,0.9998382650592956,0.999910102350586,0.7965296111945527,0.0108346030381265,4.081268541286361,13,11,2,16.880315832968336
TIC_260043723,18276,18276,False,13.576291005324745,12.076684769055962,8.0032e-05,3.1372635856062097,0.0249123268803792,1327.081892368544,0.1117225171099809,0.999783331600202,0.9997919290264814,2.154795380447739e-05,0.9998202790054946,0.9997556497429928,1.056008192610171,0.0132374683507304,8.92543597588416,9,9,0,34.6959297080175
TIC_260271203,18208,18208,False,13.44808467781214,10.541425874287372,8.0032e-05,5.662223192119416,0.0409251084851631,1330.0767408678776,0.1028123189276554,0.9795583260063788,0.9806853663239046,0.0006005192212862,0.9808915551400168,0.9803884544287028,0.2929891475461604,0.1285776179680628,33.468609827450734,5,5,0,56.72505391697632
TIC_260298958,16781,16781,False,19.713715294936705,19.32246835593881,8.0032e-05,0.8893931886192347,0.0026546930474606,2036.5240705682136,0.0360754715561977,0.9628664058349276,0.9675303288636664,0.0015655959942764,0.9688005725829338,0.9663510667882036,0.552629760320611,0.1732968386353379,22.206875556981633,28,27,1,46.494138166017365
TIC_260476837,10441,10441,False,16.018183347792338,13.869316033956189,8.0032e-05,2.2334034495092663,0.0101665038848264,1602.501658997458,0.0421343040321745,0.9870338431702784,0.987068039728289,0.0004053526360808,0.9880756933011562,0.9863144164679094,1.5269154098020885,0.1024030240570918,34.373127638433026,10,7,3,27.909873666998465
TIC_260609205,18235,18235,False,15.436700963541432,14.382224452591943,8.0032e-05,4.467773113552906,0.0298470072073149,1328.737607966228,0.1672075617508584,0.9931799959377712,0.993946415263668,0.000190089786284,0.9940018730189166,0.9938882188538396,0.2115339895457715,0.0742676126270904,28.77079226177724,6,6,0,44.06156470801216
TIC_260849386,16357,16357,False,9.109566708317384,7.748502930606581,8.0032e-05,1.0345352050834276,0.0028489063482218,3690.9173087922823,0.0251074856802945,0.9995019958824553,0.9995371362181588,7.69278155851007e-05,0.9994363998315592,0.9996303173757636,0.8960965614822947,0.0200689020642486,5.984882798600749,27,22,5,45.593501208000816
TIC_261141602,11103,11103,False,13.607636434143844,12.215788686838302,8.0032e-05,1.4936064078134608,0.0073054173334049,3637.630914933433,0.0449009154992487,0.9976859991400424,0.9978396259423182,0.0001964921922233,0.997920387618028,0.9976797507883622,0.4078054667067841,0.0432602380424635,11.019491076437806,17,10,7,32.599157624994405
TIC_261258875,14622,87737,True,5.787744043303421,5.528169484313529,0.079791917,0.6665125081794916,0.0018483471782683,2061.859721931214,0.0186470963611297,0.9998886482670484,0.999901999768814,3.0395648902446868e-05,0.9998864849584252,0.9999189250165108,0.3767492032707253,0.0094897689131309,3.230892029509905,36,34,2,23.590486500004772
TIC_262135904,3485,3485,False,10.27133322954566,9.067163545275427,8.0032e-05,2.1031685109711535,0.0118046162027904,2202.1223799232575,0.0938804293354371,0.999675403211379,0.9997080524434884,3.8280881196220145e-05,0.999739276407066,0.9996768284799106,0.5809908041265739,0.0162023965140098,7.584808376623564,13,12,1,8.494974249973893
TIC_262499797,15274,15274,False,17.7040052783151,16.982971626306778,8.0032e-05,1.7491822150417793,0.0067104811581761,2965.0465093290227,0.0414763159136444,0.9530294296495212,0.9576859075162076,0.0018720963854247,0.956315783151465,0.9588593633118484,0.4796780131116001,0.1949036910141766,27.10655810438087,14,13,1,42.47055975004332
TIC_262530873,13222,13222,False,11.570479013211193,10.20457330534592,8.0032e-05,2.2446860254308896,0.0143075996392822,2089.331749431059,0.1093358509124794,0.9862457972870816,0.9877679498625505,0.0007643593059251,0.9876038959903174,0.98793148292884,0.1515974680930714,0.105469007030846,15.954588381634489,10,8,2,27.892683167010546
TIC_262531275,13171,13171,False,8.75511168866488,7.710228340144118,0.000240096,2.4806597818948917,0.0109540405499537,2088.543761503752,0.0462603253223855,0.9975950653421496,0.9976718449715132,0.0004044543515196,0.9982601674674404,0.9970835224755856,1.0327184573754546,0.0441020510241465,5.662012348061719,10,8,2,27.388533415971324
TIC_262781201,12956,12956,False,6.75191303859026,5.289904036742973,0.014485794,1.3176369707479811,0.0067955359631315,1518.2440871083377,0.0413935852728295,0.9998323242110226,0.999842328295236,3.4964746043746006e-05,0.999851344544028,0.9998320116259448,0.1945314819807452,0.0116450759695006,4.567377539765584,19,15,4,18.55965195799945
TIC_263203229,15988,15988,False,11.567914554605482,10.700550571085518,8.0032e-05,5.007221086609619,0.026302319605401,3833.751713155378,0.089144598050504,0.9959004166094408,0.9965475345611976,0.0004246722004348,0.9962626199362684,0.9969771323940988,0.594624922294281,0.057580709157797,7.916532740366876,5,5,0,36.968485667021014
TIC_264303333,18423,18423,False,5.739655247397223,5.465314828761146,0.086754702,3.3888136811129854,0.0143348509705147,1686.486986017785,0.043009603985091,0.9995996909543614,0.9996352547704094,7.86831129518667e-05,0.9996504461726,0.9996048719660278,0.1849052906655577,0.0179930525664827,4.515059652630997,7,6,1,36.003613832988776
TIC_26433869,11629,11629,False,14.858273306167272,12.725375285024722,8.0032e-05,1.035780421204629,0.0042809104289068,2882.52185846819,0.0638560784734625,0.9997028183683028,0.999748008602288,1.544887970229881e-05,0.999694666329912,0.9998056718967278,2.5616197714099185,0.0155030850038056,16.792069627414612,27,27,0,26.469412375008687
TIC_265077027,16871,16871,False,18.6764497148743,17.023464702739126,8.0032e-05,4.792553551345853,0.0244329519867343,2229.9675158102814,0.0582992951767459,0.9953813749457456,0.9960850899391333,0.0001471422938503,0.9959844601847986,0.996184921044624,0.4821304085216967,0.0611172071730059,34.319114502179545,6,6,0,36.13164591701934
TIC_26583436,17198,17198,False,4.855596754088602,4.357902415813098,,0.849663821430609,0.0022787729295419,3313.193630679347,0.0207843676330177,0.9985451750003036,0.9986571987049164,0.0002869335115741,0.9985887264987434,0.9987362593965804,0.181787734301888,0.034301453591712,4.589360545043273,32,28,4,34.87795283301966
TIC_266688542,19612,19612,False,12.807001631865752,11.434518568896376,8.0032e-05,2.9460459027953143,0.0229089227312049,2827.2148351373276,0.1450662896651778,0.9995520652173592,0.9996208232618558,4.039905222864267e-05,0.999619023956836,0.9996230702408514,0.0353525537003173,0.0190333196122136,9.05058596824381,9,9,0,31.597711500013247
TIC_266843799,988,988,False,13.46307166945548,12.97575762790451,8.0032e-05,0.8069093772098894,0.0046888862753941,1571.972892545091,0.0703054615074489,0.9992366210196632,0.9993196724891676,4.377300134180493e-05,0.9993062881921696,0.9993336793116074,0.2211891669095577,0.0248471879766589,15.631544958051284,30,26,4,2.509869124973193
TIC_267484653,16323,16323,False,12.651152457211104,10.964233402002153,8.0032e-05,1.7417461123522504,0.0092292094202343,2582.6116901663117,0.0559787724064326,0.997024955307019,0.9972760043962602,0.0002019916959537,0.997382192570882,0.9971698162216384,0.371839874034486,0.0490516808626209,12.9270867736767,14,12,2,47.04584724997403
TIC_267489265,15111,15111,False,9.97138463933204,8.375351034644615,8.0032e-05,1.548197420010012,0.007817476210995,1711.600998348409,0.0749263075541925,0.999760430357872,0.9997671561532718,2.9314985584205453e-05,0.9997576472766236,0.9997766394684235,0.2291119594981845,0.013919480883673,7.830638225350825,17,14,3,30.014019790978637
TIC_267527924,16906,16906,False,13.35817016389992,12.86635639300065,8.0032e-05,1.810571880063516,0.0099763338474634,2230.517733843445,0.1045288623269955,0.9994846578146124,0.9995314886593896,3.702703974729796e-05,0.9995538596563124,0.99951123322958,0.4059984830198523,0.0204152637120403,12.56052867706608,14,13,1,34.12304208398564
TIC_267561446,17614,17614,False,11.393478360914118,10.968066618450608,8.0032e-05,1.285991842061496,0.0060774793264274,1711.7849710522034,0.0613536449024568,0.9985759119770478,0.9986948143950952,0.0001699921127741,0.9987407641264195,0.998652208423562,0.1841992031152827,0.0339371652994563,7.690043914017237,20,19,1,50.709205291001126
TIC_267867517,18881,18881,False,5.480586828498798,4.899844418238201,,1.2378430978960735,0.0036998980368763,2797.5953315910456,0.0224139641439696,0.997055832770202,0.9972149970469268,0.0005099679801318,0.9978054179226457,0.9966809646818102,0.7811663821453354,0.0487964675678392,5.282241295698782,22,21,1,56.31484566698782
TIC_268042363,15536,15536,False,15.937897400666849,13.162695878055269,8.0032e-05,4.611415180572827,0.0242787152927732,2967.530701350896,0.0548652237102258,0.9947201611693708,0.9952110625269678,0.0004990152837625,0.9958009374664722,0.994606062589015,0.8511060456761036,0.0653457699799418,10.205232999485869,5,4,1,38.62052012496861
TIC_268371979,17386,17386,False,15.247786106588824,14.26163838298016,8.0032e-05,2.782141773488701,0.0114509364564803,2204.361025314892,0.0694246309867815,0.9985946946125476,0.9988097063003224,6.752724781728939e-05,0.9988749094968952,0.9987282023046062,0.764204046085628,0.0337126197751263,18.088450447471097,9,9,0,51.17633708304493
TIC_268405086,14419,14419,False,4.769475101106704,5.126824906481131,,8.152868914276498,0.0534013956489136,1796.1503180134112,0.0443847282061148,0.9986477193426632,0.9989254518596598,0.0002525139020287,0.9988820638704324,0.9990122278381144,0.1802246835069542,0.0330704850527033,4.180623404300246,3,3,0,40.251636208966374
TIC_268439377,19097,19097,False,14.767549150551387,14.071445962598329,8.0032e-05,0.9848945312110288,0.0040094358473194,3690.551769500961,0.0413851475732269,0.9973348955079164,0.9976466154485668,0.0002450622909519,0.9975452068894743,0.997756738805706,0.3049049700606703,0.0464263207455929,9.291919033023069,28,27,1,51.899941041949205
TIC_268727719,16717,16717,False,16.828501030937588,16.680136079152273,8.0032e-05,0.6250207748323738,0.0023578121567759,3584.8036535700917,0.0314823710463559,0.9922647967942848,0.9931633003455548,0.0004083467044192,0.9934847204725769,0.9928156256041968,0.5786644411068901,0.0790939036375254,18.27220360386428,41,38,3,46.62786445801612
TIC_268914377,16916,16916,False,15.288460058050418,14.163368308403708,8.0032e-05,2.1561491138689983,0.0084143282171649,2229.7055595637953,0.062609985143561,0.9253184524064716,0.936373464293215,0.0038773088651936,0.946143877259375,0.9264193969479918,1.8104340649609172,0.2457614730104501,17.000673943496533,12,12,0,42.750481499999296
TIC_269238073,13137,105103,True,4.749681468641584,4.639121912951681,,1.2428052284667024,0.0035134129102383,2853.992747924184,0.0041668951675089,0.9998028348845528,0.9996002121844196,0.0001168282241255,0.9994509033547798,0.9997708508468643,0.9917195990819808,0.0126276398078947,3.595578387941968,23,21,2,42.10543958301423
TIC_269269740,17897,17897,False,10.885537484817227,9.841424340151288,8.0032e-05,1.865961273342542,0.0132452840548887,2770.377413959881,0.0886379564117962,0.9981360415217576,0.998268951515532,0.0002475374649813,0.9982944898014114,0.9982428769926788,0.0737065409305637,0.038826233647864,7.071216515366846,14,13,1,40.463211334019434
TIC_269424395,986,986,False,9.12751946539987,7.502523612868624,8.0032e-05,2.4131132075690123,0.0156672976258402,1765.7609769557705,0.0828227829251865,0.9992159232178917,0.9991919910455356,0.0001287460515721,0.9989028770726074,0.9994354554437914,1.721193011224476,0.0251817810635015,8.159877666461368,10,9,1,2.7671197499730624
TIC_269450900,16231,16231,False,15.379333145957688,15.112911787989775,8.0032e-05,2.3208265902191507,0.0137929067961664,1657.6678750235662,0.0715135187189193,0.9992813092566464,0.9989176725692038,7.161731667442597e-05,0.998804687571144,0.9990306575672636,1.2569837475437742,0.0241089431267163,11.176451046558729,11,3,8,33.18204716697801
TIC_269509393,986,986,False,13.188833292376582,12.767087048799022,8.0032e-05,1.7676182906980415,0.0137541525647295,1764.846077017924,0.1687878665333918,0.9988067546665652,0.9989053865922684,4.653700942080499e-05,0.999043605767238,0.9987671674172992,2.203968469999033,0.0310650472945929,26.963405210726098,14,12,2,3.004598542000167
TIC_269892793,14362,14362,False,16.306091229400412,15.224630526949674,8.0032e-05,1.7702340701771282,0.0103339936234663,1792.1620397852191,0.031718355553208,0.9929935786992647,0.9919517824514776,0.0006181202321078,0.9913554893048836,0.9926770038459836,0.7514892623499716,0.0752757811448645,22.835228471078977,13,10,3,30.024890874978155
TIC_270238522,986,986,False,9.26640197172328,4.6391473822682086,8.0032e-05,1.3717834278106102,0.0147138903963803,1765.4654483007296,0.144854189591944,0.9985935812885952,0.9987620698083178,0.0001116067514925,0.9991629694361408,0.9983120804301489,2.902541853170976,0.0337259711920755,11.87449673335318,17,15,2,2.683020291966386
TIC_270333769,986,986,False,4.603774804739378,4.378998924639121,,2.0569896360217093,0.0126609734394853,1765.9271762733588,0.042501204318868,0.9996817899825536,0.9997174578848378,9.8889316765734e-05,0.9996691978715764,0.9997818045691872,0.4033835118359202,0.0160422053225183,3.2239275585489287,11,10,1,2.6905546659836546
TIC_270841724,13460,13460,False,7.875798593828693,4.545580593747285,0.002080832,9.42045413530286,0.1555792511095788,2259.2711674443085,0.0302260092963019,0.9965037205844424,0.9963807378766798,0.0002264627621537,0.9963807378766798,,,0.0531753324139335,8.689411326131841,3,1,2,19.024868500011507
TIC_271042173,17898,17898,False,13.548684200196751,12.764263617437123,8.0032e-05,0.9535175358798988,0.0027055892568215,2770.8116331777674,0.037985861059103,0.9978989855352424,0.9980827297612488,0.0001732422441478,0.9981519118409904,0.9979951142984188,0.3195848387576103,0.0412212984799452,11.080274381929376,27,26,1,42.331722958013415
TIC_271167979,17896,17896,False,19.15244286141953,18.973197475760653,8.0032e-05,0.61866184813541,0.0015197103223226,2770.2178238063225,0.0244167516172501,0.9916005523700936,0.992555023705278,0.0003613684139182,0.99227286771117,0.9928387920193524,0.5540100464639903,0.0824199810160551,21.51229745275696,42,40,2,53.40132333402289
